=== v11 gen rows 3642-7199 (3558 clips) ===
[gen] fold1_room1_mix4660 static tier=safe car_drive+horn noise=43.0dBA peak=0.016 (5s)
[gen] fold1_room1_mix4661 walk tier=critical car_drive noise=61.6dBA peak=0.004 (3s)
[gen] fold1_room1_mix4662 walk tier=safe car_drive+siren+siren noise=59.1dBA peak=0.154 (8s)
[gen] fold1_room1_mix4663 static tier=safe car_drive+car_drive+car_drive noise=59.4dBA peak=0.003 (8s)
[gen] fold1_room1_mix4664 static tier=critical car_drive noise=54.6dBA peak=0.004 (3s)
[gen] fold1_room1_mix4665 walk tier=caution car_drive+car_drive noise=47.6dBA peak=0.006 (5s)
[gen] fold1_room1_mix4666 static tier=safe car_drive+crossing noise=56.0dBA peak=0.001 (6s)
[gen] fold1_room1_mix4667 walk tier=critical car_drive noise=61.2dBA peak=0.004 (3s)
[3642-7199] 1025/3558 6490s elapsed, 6.33s/clip
[gen] fold1_room1_mix4668 static tier=critical car_drive noise=43.5dBA peak=0.008 (4s)
[gen] fold1_room1_mix4669 walk tier=safe car_drive+horn+crossing noise=47.6dBA peak=0.005 (9s)
[gen] fold1_room1_mix4670 walk tier=safe car_drive+car_drive+horn noise=63.4dBA peak=0.039 (8s)
[gen] fold1_room1_mix4671 static tier=caution car_drive+crossing noise=58.0dBA peak=0.003 (6s)
[gen] fold1_room1_mix4672 walk tier=caution car_drive+car_drive+crossing noise=60.9dBA peak=0.003 (8s)
[gen] fold1_room1_mix4673 static tier=critical car_drive noise=61.4dBA peak=0.004 (3s)
[gen] fold1_room1_mix4674 walk tier=safe car_drive+car_drive+car_drive+horn noise=44.0dBA peak=0.040 (11s)
[gen] fold1_room1_mix4675 walk tier=na none noise=48.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix4676 static tier=caution car_drive noise=49.4dBA peak=0.002 (3s)
[gen] fold1_room1_mix4677 static tier=safe car_drive+backup_beep noise=50.6dBA peak=0.001 (5s)
[gen] fold1_room1_mix4678 static tier=na none noise=42.2dBA peak=0.000 (0s)
[gen] fold1_room1_mix4679 walk tier=caution car_drive+siren+siren noise=51.6dBA peak=0.024 (8s)
[gen] fold1_room1_mix4680 static tier=caution car_drive+car_drive noise=41.3dBA peak=0.005 (5s)
[gen] fold1_room1_mix4681 walk tier=safe car_drive+car_drive+crossing noise=45.2dBA peak=0.003 (9s)
[gen] fold1_room1_mix4682 static tier=safe car_drive+backup_beep+crossing noise=56.1dBA peak=0.001 (8s)
[gen] fold1_room1_mix4683 walk tier=critical car_drive+car_drive+backup_beep+backup_beep noise=43.8dBA peak=0.002 (10s)
[gen] fold1_room1_mix4684 walk tier=critical car_drive noise=43.4dBA peak=0.006 (3s)
[gen] fold1_room1_mix4685 static tier=safe car_drive+car_drive+horn noise=55.7dBA peak=0.040 (9s)
[gen] fold1_room1_mix4686 static tier=critical car_drive noise=48.5dBA peak=0.002 (3s)
[gen] fold1_room1_mix4687 static tier=critical car_drive+car_drive noise=52.3dBA peak=0.003 (6s)
[gen] fold1_room1_mix4688 walk tier=na horn noise=49.5dBA peak=0.080 (3s)
[gen] fold1_room1_mix4689 walk tier=safe car_drive noise=40.7dBA peak=0.001 (3s)
[gen] fold1_room1_mix4690 walk tier=critical car_drive+car_drive noise=42.2dBA peak=0.003 (5s)
[gen] fold1_room1_mix4691 walk tier=critical car_drive noise=46.0dBA peak=0.007 (2s)
[gen] fold1_room1_mix4692 static tier=safe car_drive+car_drive+siren noise=42.7dBA peak=0.461 (8s)
[3642-7199] 1050/3558 6627s elapsed, 6.31s/clip
[gen] fold1_room1_mix4693 static tier=na none noise=40.6dBA peak=0.000 (0s)
[gen] fold1_room1_mix4694 static tier=safe car_drive+car_drive noise=41.3dBA peak=0.004 (5s)
[gen] fold1_room1_mix4695 static tier=safe car_drive+crossing noise=64.5dBA peak=0.001 (6s)
[gen] fold1_room1_mix4696 walk tier=critical car_drive noise=61.3dBA peak=0.005 (3s)
[gen] fold1_room1_mix4697 walk tier=caution car_drive+car_drive+siren noise=47.9dBA peak=0.013 (8s)
[gen] fold1_room1_mix4698 walk tier=safe car_drive+car_drive+bike_bell noise=51.8dBA peak=0.004 (8s)
[gen] fold1_room1_mix4699 walk tier=na siren noise=53.0dBA peak=0.008 (2s)
[gen] fold1_room1_mix4700 walk tier=critical car_drive+car_drive+car_drive noise=62.6dBA peak=0.006 (8s)
[gen] fold1_room1_mix4701 walk tier=na siren+bike_bell noise=42.1dBA peak=0.139 (14s)
[gen] fold1_room1_mix4702 static tier=caution car_drive noise=45.2dBA peak=0.002 (3s)
[gen] fold1_room1_mix4703 static tier=safe car_drive+car_drive+crossing noise=44.9dBA peak=0.001 (8s)
[gen] fold1_room1_mix4704 static tier=caution car_drive noise=59.8dBA peak=0.002 (3s)
[gen] fold1_room1_mix4705 static tier=caution car_drive noise=56.1dBA peak=0.003 (3s)
[gen] fold1_room1_mix4706 walk tier=na siren noise=61.6dBA peak=0.006 (3s)
[gen] fold1_room1_mix4707 walk tier=caution car_drive noise=40.5dBA peak=0.002 (3s)
[gen] fold1_room1_mix4708 static tier=critical car_drive+car_drive noise=44.1dBA peak=0.005 (5s)
[gen] fold1_room1_mix4709 static tier=safe car_drive noise=46.1dBA peak=0.001 (2s)
[gen] fold1_room1_mix4710 static tier=critical car_drive noise=54.8dBA peak=0.003 (3s)
[gen] fold1_room1_mix4711 static tier=critical car_drive+car_drive+car_drive+crossing noise=41.9dBA peak=0.005 (11s)
[gen] fold1_room1_mix4712 static tier=caution car_drive noise=50.5dBA peak=0.003 (3s)
[gen] fold1_room1_mix4713 static tier=na siren noise=50.3dBA peak=0.027 (2s)
[gen] fold1_room1_mix4714 walk tier=safe car_drive+car_drive noise=40.7dBA peak=0.002 (5s)
[gen] fold1_room1_mix4715 static tier=critical car_drive+backup_beep noise=58.2dBA peak=0.008 (5s)
[gen] fold1_room1_mix4716 static tier=critical car_drive noise=49.2dBA peak=0.004 (3s)
[gen] fold1_room1_mix4717 static tier=critical car_drive+backup_beep noise=44.6dBA peak=0.002 (5s)
[3642-7199] 1075/3558 6749s elapsed, 6.28s/clip
[gen] fold1_room1_mix4718 walk tier=critical car_drive+car_drive noise=48.6dBA peak=0.005 (6s)
[gen] fold1_room1_mix4719 static tier=safe car_drive noise=45.9dBA peak=0.001 (3s)
[gen] fold1_room1_mix4720 static tier=safe car_drive+car_drive noise=55.1dBA peak=0.002 (5s)
[gen] fold1_room1_mix4721 static tier=na horn+backup_beep noise=47.2dBA peak=0.064 (5s)
[gen] fold1_room1_mix4722 walk tier=critical car_drive+car_drive+car_drive noise=49.4dBA peak=0.005 (8s)
[gen] fold1_room1_mix4723 walk tier=caution car_drive noise=46.7dBA peak=0.002 (3s)
[gen] fold1_room1_mix4724 walk tier=caution car_drive+car_drive+siren noise=42.3dBA peak=0.037 (8s)
[gen] fold1_room1_mix4725 walk tier=caution car_drive+car_drive+siren+crossing noise=54.2dBA peak=0.023 (11s)
[gen] fold1_room1_mix4726 static tier=caution car_drive noise=52.3dBA peak=0.003 (3s)
[gen] fold1_room1_mix4727 static tier=critical car_drive+car_drive+car_drive noise=63.7dBA peak=0.004 (8s)
[gen] fold1_room1_mix4728 walk tier=critical car_drive+car_drive+car_drive noise=42.4dBA peak=0.007 (8s)
[gen] fold1_room1_mix4729 static tier=caution car_drive+siren+backup_beep noise=50.7dBA peak=0.181 (7s)
[gen] fold1_room1_mix4730 walk tier=na horn+crossing noise=54.2dBA peak=0.005 (6s)
[gen] fold1_room1_mix4731 static tier=safe car_drive+bike_bell+bike_bell noise=55.4dBA peak=0.002 (18s)
[gen] fold1_room1_mix4732 static tier=critical car_drive+car_drive+car_drive+siren+horn noise=46.6dBA peak=0.090 (12s)
[gen] fold1_room1_mix4733 walk tier=na none noise=46.2dBA peak=0.000 (0s)
[gen] fold1_room1_mix4734 walk tier=na backup_beep noise=46.6dBA peak=0.000 (3s)
[gen] fold1_room1_mix4735 static tier=caution car_drive noise=41.2dBA peak=0.003 (3s)
[gen] fold1_room1_mix4736 walk tier=caution car_drive+car_drive+car_drive noise=56.0dBA peak=0.003 (8s)
[gen] fold1_room1_mix4737 walk tier=caution car_drive+backup_beep+crossing noise=60.6dBA peak=0.002 (8s)
[gen] fold1_room1_mix4738 walk tier=na backup_beep+bike_bell noise=62.3dBA peak=0.001 (6s)
[gen] fold1_room1_mix4739 walk tier=safe car_drive+horn noise=55.2dBA peak=0.038 (5s)
[gen] fold1_room1_mix4740 walk tier=safe car_drive noise=53.1dBA peak=0.001 (3s)
[gen] fold1_room1_mix4741 walk tier=caution car_drive noise=50.2dBA peak=0.002 (3s)
[gen] fold1_room1_mix4742 walk tier=caution car_drive noise=52.8dBA peak=0.003 (3s)
[3642-7199] 1100/3558 6900s elapsed, 6.27s/clip
[gen] fold1_room1_mix4743 static tier=na none noise=47.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix4744 static tier=caution car_drive+car_drive noise=48.2dBA peak=0.003 (5s)
[gen] fold1_room1_mix4745 static tier=na siren+backup_beep noise=41.0dBA peak=0.007 (5s)
[gen] fold1_room1_mix4746 static tier=na siren noise=59.1dBA peak=0.101 (3s)
[gen] fold1_room1_mix4747 walk tier=caution car_drive+car_drive noise=64.4dBA peak=0.005 (6s)
[gen] fold1_room1_mix4748 walk tier=caution car_drive+siren noise=64.4dBA peak=0.026 (6s)
[gen] fold1_room1_mix4749 walk tier=critical car_drive+car_drive+car_drive+siren noise=59.7dBA peak=0.116 (10s)
[gen] fold1_room1_mix4750 walk tier=safe car_drive+car_drive+siren noise=58.3dBA peak=0.215 (8s)
[gen] fold1_room1_mix4751 walk tier=safe car_drive+bike_bell noise=51.4dBA peak=0.001 (14s)
[gen] fold1_room1_mix4752 static tier=caution car_drive+horn noise=63.7dBA peak=0.018 (5s)
[gen] fold1_room1_mix4753 static tier=critical car_drive noise=63.2dBA peak=0.006 (2s)
[gen] fold1_room1_mix4754 walk tier=critical car_drive+backup_beep+crossing noise=47.8dBA peak=0.003 (8s)
[gen] fold1_room1_mix4755 static tier=critical car_drive noise=58.1dBA peak=0.003 (3s)
[gen] fold1_room1_mix4756 walk tier=critical car_drive+siren noise=53.4dBA peak=0.009 (6s)
[gen] fold1_room1_mix4757 walk tier=caution car_drive noise=45.4dBA peak=0.003 (2s)
[gen] fold1_room1_mix4758 walk tier=safe car_drive+bike_bell noise=61.5dBA peak=0.001 (6s)
[gen] fold1_room1_mix4759 walk tier=critical car_drive noise=52.5dBA peak=0.004 (3s)
[gen] fold1_room1_mix4760 static tier=na none noise=47.3dBA peak=0.000 (0s)
[gen] fold1_room1_mix4761 static tier=caution car_drive noise=47.6dBA peak=0.002 (2s)
[gen] fold1_room1_mix4762 static tier=critical car_drive+bike_bell+bike_bell noise=50.0dBA peak=0.004 (18s)
[gen] fold1_room1_mix4763 static tier=safe car_drive+crossing noise=43.7dBA peak=0.001 (6s)
[gen] fold1_room1_mix4764 static tier=safe car_drive noise=44.9dBA peak=0.001 (3s)
[gen] fold1_room1_mix4765 walk tier=na none noise=60.2dBA peak=0.000 (0s)
[gen] fold1_room1_mix4766 static tier=caution car_drive+bike_bell noise=49.4dBA peak=0.002 (6s)
[gen] fold1_room1_mix4767 walk tier=critical car_drive noise=55.2dBA peak=0.003 (3s)
[3642-7199] 1125/3558 7030s elapsed, 6.25s/clip
[gen] fold1_room1_mix4768 walk tier=safe car_drive+car_drive+car_drive noise=59.5dBA peak=0.002 (9s)
[gen] fold1_room1_mix4769 static tier=na horn noise=45.5dBA peak=0.017 (3s)
[gen] fold1_room1_mix4770 walk tier=safe car_drive+car_drive noise=52.7dBA peak=0.001 (6s)
[gen] fold1_room1_mix4771 walk tier=safe car_drive+backup_beep noise=55.7dBA peak=0.001 (6s)
[gen] fold1_room1_mix4772 static tier=caution car_drive noise=49.5dBA peak=0.002 (3s)
[gen] fold1_room1_mix4773 static tier=critical car_drive+car_drive noise=58.5dBA peak=0.005 (6s)
[gen] fold1_room1_mix4774 walk tier=critical car_drive+crossing noise=44.7dBA peak=0.005 (6s)
[gen] fold1_room1_mix4775 static tier=safe car_drive+bike_bell noise=50.6dBA peak=0.001 (15s)
[gen] fold1_room1_mix4776 static tier=safe car_drive+car_drive+car_drive+siren noise=46.4dBA peak=0.100 (10s)
[gen] fold1_room1_mix4777 walk tier=safe car_drive+car_drive noise=55.1dBA peak=0.005 (5s)
[gen] fold1_room1_mix4778 walk tier=caution car_drive+car_drive noise=51.5dBA peak=0.002 (5s)
[gen] fold1_room1_mix4779 walk tier=safe car_drive+car_drive noise=46.6dBA peak=0.001 (6s)
[gen] fold1_room1_mix4780 static tier=critical car_drive+car_drive noise=46.0dBA peak=0.008 (5s)
[gen] fold1_room1_mix4781 walk tier=safe car_drive noise=55.6dBA peak=0.001 (2s)
[gen] fold1_room1_mix4782 static tier=critical car_drive+car_drive noise=55.8dBA peak=0.008 (5s)
[gen] fold1_room1_mix4783 walk tier=caution car_drive+car_drive noise=56.7dBA peak=0.003 (6s)
[gen] fold1_room1_mix4784 walk tier=caution car_drive+horn noise=47.1dBA peak=0.112 (5s)
[gen] fold1_room1_mix4785 static tier=critical car_drive+bike_bell noise=50.6dBA peak=0.003 (6s)
[gen] fold1_room1_mix4786 static tier=safe car_drive noise=41.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix4787 static tier=safe car_drive noise=50.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix4788 walk tier=safe car_drive+car_drive+horn noise=62.0dBA peak=0.029 (8s)
[gen] fold1_room1_mix4789 static tier=critical car_drive noise=64.7dBA peak=0.003 (2s)
[gen] fold1_room1_mix4790 static tier=safe car_drive noise=61.7dBA peak=0.002 (3s)
[gen] fold1_room1_mix4791 walk tier=critical car_drive noise=60.3dBA peak=0.003 (2s)
[gen] fold1_room1_mix4792 static tier=na none noise=46.2dBA peak=0.000 (0s)
[3642-7199] 1150/3558 7161s elapsed, 6.23s/clip
[gen] fold1_room1_mix4793 static tier=caution car_drive+car_drive+car_drive noise=53.3dBA peak=0.005 (8s)
[gen] fold1_room1_mix4794 static tier=caution car_drive+horn noise=58.9dBA peak=0.005 (5s)
[gen] fold1_room1_mix4795 walk tier=na backup_beep+backup_beep noise=64.4dBA peak=0.001 (5s)
[gen] fold1_room1_mix4796 walk tier=na crossing noise=56.3dBA peak=0.000 (3s)
[gen] fold1_room1_mix4797 walk tier=na siren noise=40.1dBA peak=0.099 (3s)
[gen] fold1_room1_mix4798 static tier=caution car_drive+car_drive noise=49.6dBA peak=0.003 (5s)
[gen] fold1_room1_mix4799 static tier=safe car_drive+bike_bell+crossing noise=47.3dBA peak=0.002 (9s)
[gen] fold1_room1_mix4800 walk tier=caution car_drive+car_drive+siren+bike_bell noise=63.7dBA peak=0.864 (20s)
[gen] fold2_room1_mix0001 walk tier=critical car_drive+car_drive+siren noise=41.2dBA peak=0.167 (8s)
[gen] fold2_room1_mix0002 static tier=safe car_drive+bike_bell+crossing noise=42.9dBA peak=0.001 (9s)
[gen] fold2_room1_mix0003 walk tier=safe car_drive+car_drive noise=57.6dBA peak=0.001 (6s)
[gen] fold2_room1_mix0004 walk tier=na horn noise=59.5dBA peak=0.024 (2s)
[gen] fold2_room1_mix0005 static tier=caution car_drive+car_drive noise=41.7dBA peak=0.003 (5s)
[gen] fold2_room1_mix0006 static tier=caution car_drive noise=59.5dBA peak=0.002 (3s)
[gen] fold2_room1_mix0007 walk tier=critical car_drive+crossing noise=63.4dBA peak=0.003 (6s)
[gen] fold2_room1_mix0008 static tier=na siren+backup_beep noise=43.4dBA peak=0.014 (4s)
[gen] fold2_room1_mix0009 static tier=safe car_drive+siren noise=63.0dBA peak=0.133 (5s)
[gen] fold2_room1_mix0010 static tier=safe car_drive noise=44.3dBA peak=0.002 (3s)
[gen] fold2_room1_mix0011 static tier=safe car_drive+siren noise=57.3dBA peak=0.047 (5s)
[gen] fold2_room1_mix0012 walk tier=critical car_drive+bike_bell noise=46.5dBA peak=0.006 (6s)
[gen] fold2_room1_mix0013 static tier=caution car_drive+bike_bell noise=49.7dBA peak=0.003 (12s)
[gen] fold2_room1_mix0014 walk tier=critical car_drive+car_drive+backup_beep noise=46.1dBA peak=0.005 (8s)
[gen] fold2_room1_mix0015 static tier=caution car_drive noise=64.0dBA peak=0.003 (3s)
[gen] fold2_room1_mix0016 walk tier=na bike_bell noise=53.6dBA peak=0.000 (11s)
[gen] fold2_room1_mix0017 static tier=safe car_drive+car_drive noise=55.1dBA peak=0.003 (5s)
[3642-7199] 1175/3558 7321s elapsed, 6.23s/clip
[gen] fold2_room1_mix0018 walk tier=critical car_drive+crossing noise=42.9dBA peak=0.003 (6s)
[gen] fold2_room1_mix0019 static tier=critical car_drive+car_drive noise=64.8dBA peak=0.005 (6s)
[gen] fold2_room1_mix0020 walk tier=caution car_drive+car_drive+car_drive+horn noise=44.2dBA peak=0.020 (11s)
[gen] fold2_room1_mix0021 walk tier=safe car_drive+backup_beep noise=57.9dBA peak=0.001 (6s)
[gen] fold2_room1_mix0022 walk tier=caution car_drive+backup_beep+backup_beep noise=50.6dBA peak=0.002 (8s)
[gen] fold2_room1_mix0023 walk tier=critical car_drive+car_drive noise=47.8dBA peak=0.004 (6s)
[gen] fold2_room1_mix0024 static tier=na none noise=47.3dBA peak=0.000 (0s)
[gen] fold2_room1_mix0025 walk tier=caution car_drive+crossing noise=47.3dBA peak=0.002 (6s)
[gen] fold2_room1_mix0026 static tier=caution car_drive+car_drive+horn noise=46.0dBA peak=0.011 (8s)
[gen] fold2_room1_mix0027 walk tier=na none noise=47.3dBA peak=0.000 (0s)
[gen] fold2_room1_mix0028 walk tier=na crossing noise=42.1dBA peak=0.001 (4s)
[gen] fold2_room1_mix0029 static tier=caution car_drive+backup_beep noise=59.7dBA peak=0.001 (5s)
[gen] fold2_room1_mix0030 walk tier=na backup_beep noise=51.8dBA peak=0.000 (3s)
[gen] fold2_room1_mix0031 static tier=critical car_drive+car_drive+car_drive+horn noise=52.6dBA peak=0.010 (10s)
[gen] fold2_room1_mix0032 walk tier=safe car_drive noise=40.2dBA peak=0.002 (4s)
[gen] fold2_room1_mix0033 static tier=caution car_drive+backup_beep+backup_beep noise=62.1dBA peak=0.003 (7s)
[gen] fold2_room1_mix0034 static tier=na none noise=47.1dBA peak=0.000 (0s)
[gen] fold2_room1_mix0035 static tier=na backup_beep noise=44.9dBA peak=0.000 (2s)
[gen] fold2_room1_mix0036 walk tier=caution car_drive+crossing noise=59.6dBA peak=0.003 (7s)
[gen] fold2_room1_mix0037 static tier=safe car_drive+backup_beep noise=43.6dBA peak=0.001 (5s)
[gen] fold2_room1_mix0038 static tier=caution car_drive noise=55.2dBA peak=0.002 (2s)
[gen] fold2_room1_mix0039 walk tier=safe car_drive+crossing noise=47.5dBA peak=0.002 (6s)
[gen] fold2_room1_mix0040 static tier=caution car_drive+backup_beep+crossing noise=61.8dBA peak=0.003 (9s)
[gen] fold2_room1_mix0041 walk tier=critical car_drive+car_drive+crossing noise=57.2dBA peak=0.004 (8s)
[gen] fold2_room1_mix0042 static tier=na none noise=62.9dBA peak=0.000 (0s)
[3642-7199] 1200/3558 7448s elapsed, 6.21s/clip
[gen] fold2_room1_mix0043 walk tier=safe car_drive+crossing noise=62.4dBA peak=0.001 (6s)
[gen] fold2_room1_mix0044 walk tier=na siren noise=63.2dBA peak=0.205 (3s)
[gen] fold2_room1_mix0045 static tier=safe car_drive+car_drive noise=62.4dBA peak=0.002 (5s)
[gen] fold2_room1_mix0046 static tier=critical car_drive+car_drive+car_drive noise=44.7dBA peak=0.004 (8s)
[gen] fold2_room1_mix0047 walk tier=caution car_drive+siren noise=41.8dBA peak=0.089 (5s)
[gen] fold2_room1_mix0048 walk tier=safe car_drive+crossing noise=52.0dBA peak=0.001 (6s)
[gen] fold2_room1_mix0049 walk tier=caution car_drive+car_drive+siren noise=57.9dBA peak=0.126 (8s)
[gen] fold2_room1_mix0050 walk tier=caution car_drive noise=52.5dBA peak=0.003 (3s)
[gen] fold2_room1_mix0051 static tier=safe car_drive+horn noise=40.1dBA peak=0.008 (5s)
[gen] fold2_room1_mix0052 walk tier=critical car_drive+car_drive noise=52.2dBA peak=0.005 (6s)
[gen] fold2_room1_mix0053 walk tier=safe car_drive noise=53.7dBA peak=0.001 (3s)
[gen] fold2_room1_mix0054 static tier=caution car_drive+car_drive noise=54.9dBA peak=0.004 (5s)
[gen] fold2_room1_mix0055 static tier=na none noise=47.8dBA peak=0.000 (0s)
[gen] fold2_room1_mix0056 walk tier=caution car_drive+car_drive+backup_beep+bike_bell noise=56.3dBA peak=0.003 (11s)
[gen] fold2_room1_mix0057 walk tier=critical car_drive+car_drive+backup_beep+backup_beep noise=45.9dBA peak=0.006 (10s)
[gen] fold2_room1_mix0058 walk tier=na siren noise=58.8dBA peak=0.013 (2s)
[gen] fold2_room1_mix0059 static tier=caution car_drive+car_drive+siren+crossing noise=43.5dBA peak=0.037 (11s)
[gen] fold2_room1_mix0060 static tier=critical car_drive noise=44.1dBA peak=0.005 (2s)
[gen] fold2_room1_mix0061 static tier=safe car_drive noise=51.8dBA peak=0.001 (3s)
[gen] fold2_room1_mix0062 walk tier=na siren noise=60.9dBA peak=0.036 (2s)
[gen] fold2_room1_mix0063 walk tier=caution car_drive+bike_bell noise=55.7dBA peak=0.002 (13s)
[gen] fold2_room1_mix0064 walk tier=caution car_drive noise=43.3dBA peak=0.002 (3s)
[gen] fold2_room1_mix0065 walk tier=safe car_drive+car_drive noise=44.9dBA peak=0.003 (5s)
[gen] fold2_room1_mix0066 static tier=safe car_drive+car_drive+horn noise=54.9dBA peak=0.014 (9s)
[gen] fold2_room1_mix0067 static tier=critical car_drive noise=43.5dBA peak=0.002 (3s)
[3642-7199] 1225/3558 7587s elapsed, 6.19s/clip
[gen] fold2_room1_mix0068 static tier=safe car_drive noise=57.0dBA peak=0.001 (3s)
[gen] fold2_room1_mix0069 walk tier=caution car_drive noise=44.1dBA peak=0.001 (3s)
[gen] fold2_room1_mix0070 static tier=safe car_drive+car_drive+horn noise=46.1dBA peak=0.015 (8s)
[gen] fold2_room1_mix0071 walk tier=critical car_drive noise=52.9dBA peak=0.003 (3s)
[gen] fold2_room1_mix0072 static tier=caution car_drive+car_drive noise=57.7dBA peak=0.003 (5s)
[gen] fold2_room1_mix0073 walk tier=critical car_drive+crossing noise=47.8dBA peak=0.004 (6s)
[gen] fold2_room1_mix0074 static tier=na none noise=56.6dBA peak=0.000 (0s)
[gen] fold2_room1_mix0075 static tier=na crossing noise=51.9dBA peak=0.001 (3s)
