car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
,fold30_room1_mix1518,,walk,0,0,v12bike,v12ext,13158873893,fold30,,,,
,fold30_room1_mix1519,,static,0,0,v12bike,v12ext,13158978622,fold30,,,,
,fold30_room1_mix1520,,walk,0,0,v12bike,v12ext,13159083351,fold30,,,,
,fold30_room1_mix1521,,static,0,0,v12bike,v12ext,13159188080,fold30,,,,
,fold30_room1_mix1522,,walk,0,0,v12bike,v12ext,13159292809,fold30,,,,
,fold30_room1_mix1523,,static,0,0,v12bike,v12ext,13159397538,fold30,,,,
,fold30_room1_mix1524,,walk,0,0,v12bike,v12ext,13159502267,fold30,,,,
,fold30_room1_mix1525,,static,0,0,v12bike,v12ext,13159606996,fold30,,,,
,fold30_room1_mix1526,,walk,0,0,v12bike,v12ext,13159711725,fold30,,,,
,fold30_room1_mix1527,,static,0,0,v12bike,v12ext,13159816454,fold30,,,,
,fold30_room1_mix1528,,walk,0,0,v12bike,v12ext,13159921183,fold30,,,,
,fold30_room1_mix1529,,static,0,0,v12bike,v12ext,13160025912,fold30,,,,
,fold30_room1_mix1530,,walk,0,0,v12bike,v12ext,13160130641,fold30,,,,
,fold30_room1_mix1531,,static,0,0,v12bike,v12ext,13160235370,fold30,,,,
,fold30_room1_mix1532,,walk,0,0,v12bike,v12ext,13160340099,fold30,,,,
,fold30_room1_mix1533,,static,0,0,v12bike,v12ext,13160444828,fold30,,,,
,fold30_room1_mix1534,,walk,0,0,v12bike,v12ext,13160549557,fold30,,,,
,fold30_room1_mix1535,,static,0,0,v12bike,v12ext,13160654286,fold30,,,,
,fold30_room1_mix1536,,walk,0,0,v12bike,v12ext,13160759015,fold30,,,,
,fold30_room1_mix1537,,static,0,0,v12bike,v12ext,13160863744,fold30,,,,
,fold30_room1_mix1538,,walk,0,0,v12bike,v12ext,13160968473,fold30,,,,
,fold30_room1_mix1539,,static,0,0,v12bike,v12ext,13161073202,fold30,,,,
,fold30_room1_mix1540,,walk,0,0,v12bike,v12ext,13161177931,fold30,,,,
,fold30_room1_mix1541,,static,0,0,v12bike,v12ext,13161282660,fold30,,,,
,fold30_room1_mix1542,,walk,0,0,v12bike,v12ext,13161387389,fold30,,,,
,fold30_room1_mix1543,,static,0,0,v12bike,v12ext,13161492118,fold30,,,,
,fold30_room1_mix1544,,walk,0,0,v12bike,v12ext,13161596847,fold30,,,,
,fold30_room1_mix1545,,static,0,0,v12bike,v12ext,13161701576,fold30,,,,
,fold30_room1_mix1546,,walk,0,0,v12bike,v12ext,13161806305,fold30,,,,
,fold30_room1_mix1547,,static,0,0,v12bike,v12ext,13161911034,fold30,,,,
,fold30_room1_mix1548,,walk,0,0,v12bike,v12ext,13162015763,fold30,,,,
,fold30_room1_mix1549,,static,0,0,v12bike,v12ext,13162120492,fold30,,,,
,fold30_room1_mix1550,,walk,0,0,v12bike,v12ext,13162225221,fold30,,,,
,fold30_room1_mix1551,,static,0,0,v12bike,v12ext,13162329950,fold30,,,,
,fold30_room1_mix1552,,walk,0,0,v12bike,v12ext,13162434679,fold30,,,,
,fold30_room1_mix1553,,static,0,0,v12bike,v12ext,13162539408,fold30,,,,
,fold30_room1_mix1554,,walk,0,0,v12bike,v12ext,13162644137,fold30,,,,
,fold30_room1_mix1555,,static,0,0,v12bike,v12ext,13162748866,fold30,,,,
,fold30_room1_mix1556,,walk,0,0,v12bike,v12ext,13162853595,fold30,,,,
,fold30_room1_mix1557,,static,0,0,v12bike,v12ext,13162958324,fold30,,,,
,fold30_room1_mix1558,,walk,0,0,v12bike,v12ext,13163063053,fold30,,,,
,fold30_room1_mix1559,,static,0,0,v12bike,v12ext,13163167782,fold30,,,,
,fold30_room1_mix1560,,walk,0,0,v12bike,v12ext,13163272511,fold30,,,,
,fold30_room1_mix1561,,static,0,0,v12bike,v12ext,13163377240,fold30,,,,
,fold30_room1_mix1562,,walk,0,0,v12bike,v12ext,13163481969,fold30,,,,
,fold30_room1_mix1563,,static,0,0,v12bike,v12ext,13163586698,fold30,,,,
,fold30_room1_mix1564,,walk,0,0,v12bike,v12ext,13163691427,fold30,,,,
,fold30_room1_mix1565,,static,0,0,v12bike,v12ext,13163796156,fold30,,,,
,fold30_room1_mix1566,,walk,0,0,v12bike,v12ext,13163900885,fold30,,,,
,fold30_room1_mix1567,,static,0,0,v12bike,v12ext,13164005614,fold30,,,,
,fold30_room1_mix1568,,walk,0,0,v12bike,v12ext,13164110343,fold30,,,,
,fold30_room1_mix1569,,static,0,0,v12bike,v12ext,13164215072,fold30,,,,
,fold30_room1_mix1570,,walk,0,0,v12bike,v12ext,13164319801,fold30,,,,
,fold30_room1_mix1571,,static,0,0,v12bike,v12ext,13164424530,fold30,,,,
,fold30_room1_mix1572,,walk,0,0,v12bike,v12ext,13164529259,fold30,,,,
,fold30_room1_mix1573,,static,0,0,v12bike,v12ext,13164633988,fold30,,,,
,fold30_room1_mix1574,,walk,0,0,v12bike,v12ext,13164738717,fold30,,,,
,fold30_room1_mix1575,,static,0,0,v12bike,v12ext,13164843446,fold30,,,,
,fold30_room1_mix1576,,walk,0,0,v12bike,v12ext,13164948175,fold30,,,,
,fold30_room1_mix1577,,static,0,0,v12bike,v12ext,13165052904,fold30,,,,
,fold30_room1_mix1578,,walk,0,0,v12bike,v12ext,13165157633,fold30,,,,
,fold30_room1_mix1579,,static,0,0,v12bike,v12ext,13165262362,fold30,,,,
,fold30_room1_mix1580,,walk,0,0,v12bike,v12ext,13165367091,fold30,,,,
,fold30_room1_mix1581,,static,0,0,v12bike,v12ext,13165471820,fold30,,,,
,fold30_room1_mix1582,,walk,0,0,v12bike,v12ext,13165576549,fold30,,,,
,fold30_room1_mix1583,,static,0,0,v12bike,v12ext,13165681278,fold30,,,,
,fold30_room1_mix1584,,walk,0,0,v12bike,v12ext,13165786007,fold30,,,,
,fold30_room1_mix1585,,static,0,0,v12bike,v12ext,13165890736,fold30,,,,
,fold30_room1_mix1586,,walk,0,0,v12bike,v12ext,13165995465,fold30,,,,
,fold30_room1_mix1587,,static,0,0,v12bike,v12ext,13166100194,fold30,,,,
,fold30_room1_mix1588,,walk,0,0,v12bike,v12ext,13166204923,fold30,,,,
,fold30_room1_mix1589,,static,0,0,v12bike,v12ext,13166309652,fold30,,,,
,fold30_room1_mix1590,,walk,0,0,v12bike,v12ext,13166414381,fold30,,,,
,fold30_room1_mix1591,,static,0,0,v12bike,v12ext,13166519110,fold30,,,,
,fold30_room1_mix1592,,walk,0,0,v12bike,v12ext,13166623839,fold30,,,,
,fold30_room1_mix1593,,static,0,0,v12bike,v12ext,13166728568,fold30,,,,
,fold30_room1_mix1594,,walk,0,0,v12bike,v12ext,13166833297,fold30,,,,
,fold30_room1_mix1595,,static,0,0,v12bike,v12ext,13166938026,fold30,,,,
,fold30_room1_mix1596,,walk,0,0,v12bike,v12ext,13167042755,fold30,,,,
,fold30_room1_mix1597,,static,0,0,v12bike,v12ext,13167147484,fold30,,,,
,fold30_room1_mix1598,,walk,0,0,v12bike,v12ext,13167252213,fold30,,,,
,fold30_room1_mix1599,,static,0,0,v12bike,v12ext,13167356942,fold30,,,,
,fold30_room1_mix1600,,walk,0,0,v12bike,v12ext,13167461671,fold30,,,,
,fold30_room1_mix1601,,static,0,0,v12bike,v12ext,13167566400,fold30,,,,
,fold30_room1_mix1602,,walk,0,0,v12bike,v12ext,13167671129,fold30,,,,
,fold30_room1_mix1603,,static,0,0,v12bike,v12ext,13167775858,fold30,,,,
,fold30_room1_mix1604,,walk,0,0,v12bike,v12ext,13167880587,fold30,,,,
,fold30_room1_mix1605,,static,0,0,v12bike,v12ext,13167985316,fold30,,,,
,fold30_room1_mix1606,,walk,0,0,v12bike,v12ext,13168090045,fold30,,,,
,fold30_room1_mix1607,,static,0,0,v12bike,v12ext,13168194774,fold30,,,,
,fold30_room1_mix1608,,walk,0,0,v12bike,v12ext,13168299503,fold30,,,,
,fold30_room1_mix1609,,static,0,0,v12bike,v12ext,13168404232,fold30,,,,
,fold30_room1_mix1610,,walk,0,0,v12bike,v12ext,13168508961,fold30,,,,
,fold30_room1_mix1611,,static,0,0,v12bike,v12ext,13168613690,fold30,,,,
,fold30_room1_mix1612,,walk,0,0,v12bike,v12ext,13168718419,fold30,,,,
,fold30_room1_mix1613,,static,0,0,v12bike,v12ext,13168823148,fold30,,,,
,fold30_room1_mix1614,,walk,0,0,v12bike,v12ext,13168927877,fold30,,,,
,fold30_room1_mix1615,,static,0,0,v12bike,v12ext,13169032606,fold30,,,,
,fold30_room1_mix1616,,walk,0,0,v12bike,v12ext,13169137335,fold30,,,,
,fold30_room1_mix1617,,static,0,0,v12bike,v12ext,13169242064,fold30,,,,
,fold30_room1_mix1618,,walk,0,0,v12bike,v12ext,13169346793,fold30,,,,
,fold30_room1_mix1619,,static,0,0,v12bike,v12ext,13169451522,fold30,,,,
,fold30_room1_mix1620,,walk,0,0,v12bike,v12ext,13169556251,fold30,,,,
,fold30_room1_mix1621,,static,0,0,v12bike,v12ext,13169660980,fold30,,,,
,fold30_room1_mix1622,,walk,0,0,v12bike,v12ext,13169765709,fold30,,,,
,fold30_room1_mix1623,,static,0,0,v12bike,v12ext,13169870438,fold30,,,,
,fold30_room1_mix1624,,walk,0,0,v12bike,v12ext,13169975167,fold30,,,,
,fold30_room1_mix1625,,static,0,0,v12bike,v12ext,13170079896,fold30,,,,
,fold30_room1_mix1626,,walk,0,0,v12bike,v12ext,13170184625,fold30,,,,
,fold30_room1_mix1627,,static,0,0,v12bike,v12ext,13170289354,fold30,,,,
,fold30_room1_mix1628,,walk,0,0,v12bike,v12ext,13170394083,fold30,,,,
,fold30_room1_mix1629,,static,0,0,v12bike,v12ext,13170498812,fold30,,,,
,fold30_room1_mix1630,,walk,0,0,v12bike,v12ext,13170603541,fold30,,,,
,fold30_room1_mix1631,,static,0,0,v12bike,v12ext,13170708270,fold30,,,,
,fold30_room1_mix1632,,walk,0,0,v12bike,v12ext,13170812999,fold30,,,,
,fold30_room1_mix1633,,static,0,0,v12bike,v12ext,13170917728,fold30,,,,
,fold30_room1_mix1634,,walk,0,0,v12bike,v12ext,13171022457,fold30,,,,
,fold30_room1_mix1635,,static,0,0,v12bike,v12ext,13171127186,fold30,,,,
,fold30_room1_mix1636,,walk,0,0,v12bike,v12ext,13171231915,fold30,,,,
,fold30_room1_mix1637,,static,0,0,v12bike,v12ext,13171336644,fold30,,,,
,fold30_room1_mix1638,,walk,0,0,v12bike,v12ext,13171441373,fold30,,,,
,fold30_room1_mix1639,,static,0,0,v12bike,v12ext,13171546102,fold30,,,,
,fold30_room1_mix1640,,walk,0,0,v12bike,v12ext,13171650831,fold30,,,,
,fold30_room1_mix1641,,static,0,0,v12bike,v12ext,13171755560,fold30,,,,
,fold30_room1_mix1642,,walk,0,0,v12bike,v12ext,13171860289,fold30,,,,
,fold30_room1_mix1643,,static,0,0,v12bike,v12ext,13171965018,fold30,,,,
,fold30_room1_mix1644,,walk,0,0,v12bike,v12ext,13172069747,fold30,,,,
,fold30_room1_mix1645,,static,0,0,v12bike,v12ext,13172174476,fold30,,,,
,fold30_room1_mix1646,,walk,0,0,v12bike,v12ext,13172279205,fold30,,,,
,fold30_room1_mix1647,,static,0,0,v12bike,v12ext,13172383934,fold30,,,,
,fold30_room1_mix1648,,walk,0,0,v12bike,v12ext,13172488663,fold30,,,,
,fold30_room1_mix1649,,static,0,0,v12bike,v12ext,13172593392,fold30,,,,
,fold30_room1_mix1650,,walk,0,0,v12bike,v12ext,13172698121,fold30,,,,
,fold30_room1_mix1651,,static,0,0,v12train,v12ext,13172802850,fold30,,,,
,fold30_room1_mix1652,,walk,0,0,v12train,v12ext,13172907579,fold30,,,,
,fold30_room1_mix1653,,static,0,0,v12train,v12ext,13173012308,fold30,,,,
,fold30_room1_mix1654,,walk,0,0,v12train,v12ext,13173117037,fold30,,,,
,fold30_room1_mix1655,,static,0,0,v12train,v12ext,13173221766,fold30,,,,
,fold30_room1_mix1656,,walk,0,0,v12train,v12ext,13173326495,fold30,,,,
,fold30_room1_mix1657,,static,0,0,v12train,v12ext,13173431224,fold30,,,,
,fold30_room1_mix1658,,walk,0,0,v12train,v12ext,13173535953,fold30,,,,
,fold30_room1_mix1659,,static,0,0,v12train,v12ext,13173640682,fold30,,,,
,fold30_room1_mix1660,,walk,0,0,v12train,v12ext,13173745411,fold30,,,,
,fold30_room1_mix1661,,static,0,0,v12train,v12ext,13173850140,fold30,,,,
,fold30_room1_mix1662,,walk,0,0,v12train,v12ext,13173954869,fold30,,,,
,fold30_room1_mix1663,,static,0,0,v12train,v12ext,13174059598,fold30,,,,
,fold30_room1_mix1664,,walk,0,0,v12train,v12ext,13174164327,fold30,,,,
,fold30_room1_mix1665,,static,0,0,v12train,v12ext,13174269056,fold30,,,,
,fold30_room1_mix1666,,walk,0,0,v12train,v12ext,13174373785,fold30,,,,
,fold30_room1_mix1667,,static,0,0,v12train,v12ext,13174478514,fold30,,,,
,fold30_room1_mix1668,,walk,0,0,v12train,v12ext,13174583243,fold30,,,,
,fold30_room1_mix1669,,static,0,0,v12train,v12ext,13174687972,fold30,,,,
,fold30_room1_mix1670,,walk,0,0,v12train,v12ext,13174792701,fold30,,,,
,fold30_room1_mix1671,,static,0,0,v12train,v12ext,13174897430,fold30,,,,
,fold30_room1_mix1672,,walk,0,0,v12train,v12ext,13175002159,fold30,,,,
,fold30_room1_mix1673,,static,0,0,v12train,v12ext,13175106888,fold30,,,,
,fold30_room1_mix1674,,walk,0,0,v12train,v12ext,13175211617,fold30,,,,
,fold30_room1_mix1675,,static,0,0,v12train,v12ext,13175316346,fold30,,,,
,fold30_room1_mix1676,,walk,0,0,v12train,v12ext,13175421075,fold30,,,,
,fold30_room1_mix1677,,static,0,0,v12train,v12ext,13175525804,fold30,,,,
,fold30_room1_mix1678,,walk,0,0,v12train,v12ext,13175630533,fold30,,,,
,fold30_room1_mix1679,,static,0,0,v12train,v12ext,13175735262,fold30,,,,
,fold30_room1_mix1680,,walk,0,0,v12train,v12ext,13175839991,fold30,,,,
,fold30_room1_mix1681,,static,0,0,v12train,v12ext,13175944720,fold30,,,,
,fold30_room1_mix1682,,walk,0,0,v12train,v12ext,13176049449,fold30,,,,
,fold30_room1_mix1683,,static,0,0,v12train,v12ext,13176154178,fold30,,,,
,fold30_room1_mix1684,,walk,0,0,v12train,v12ext,13176258907,fold30,,,,
,fold30_room1_mix1685,,static,0,0,v12train,v12ext,13176363636,fold30,,,,
,fold30_room1_mix1686,,walk,0,0,v12train,v12ext,13176468365,fold30,,,,
,fold30_room1_mix1687,,static,0,0,v12train,v12ext,13176573094,fold30,,,,
,fold30_room1_mix1688,,walk,0,0,v12train,v12ext,13176677823,fold30,,,,
,fold30_room1_mix1689,,static,0,0,v12train,v12ext,13176782552,fold30,,,,
,fold30_room1_mix1690,,walk,0,0,v12train,v12ext,13176887281,fold30,,,,
,fold30_room1_mix1691,,static,0,0,v12train,v12ext,13176992010,fold30,,,,
,fold30_room1_mix1692,,walk,0,0,v12train,v12ext,13177096739,fold30,,,,
,fold30_room1_mix1693,,static,0,0,v12train,v12ext,13177201468,fold30,,,,
,fold30_room1_mix1694,,walk,0,0,v12train,v12ext,13177306197,fold30,,,,
,fold30_room1_mix1695,,static,0,0,v12train,v12ext,13177410926,fold30,,,,
,fold30_room1_mix1696,,walk,0,0,v12train,v12ext,13177515655,fold30,,,,
,fold30_room1_mix1697,,static,0,0,v12train,v12ext,13177620384,fold30,,,,
,fold30_room1_mix1698,,walk,0,0,v12train,v12ext,13177725113,fold30,,,,
,fold30_room1_mix1699,,static,0,0,v12train,v12ext,13177829842,fold30,,,,
,fold30_room1_mix1700,,walk,0,0,v12train,v12ext,13177934571,fold30,,,,
,fold30_room1_mix1701,,static,0,0,v12train,v12ext,13178039300,fold30,,,,
,fold30_room1_mix1702,,walk,0,0,v12train,v12ext,13178144029,fold30,,,,
,fold30_room1_mix1703,,static,0,0,v12train,v12ext,13178248758,fold30,,,,
,fold30_room1_mix1704,,walk,0,0,v12train,v12ext,13178353487,fold30,,,,
,fold30_room1_mix1705,,static,0,0,v12train,v12ext,13178458216,fold30,,,,
,fold30_room1_mix1706,,walk,0,0,v12train,v12ext,13178562945,fold30,,,,
,fold30_room1_mix1707,,static,0,0,v12train,v12ext,13178667674,fold30,,,,
,fold30_room1_mix1708,,walk,0,0,v12train,v12ext,13178772403,fold30,,,,
,fold30_room1_mix1709,,static,0,0,v12train,v12ext,13178877132,fold30,,,,
,fold30_room1_mix1710,,walk,0,0,v12train,v12ext,13178981861,fold30,,,,
,fold30_room1_mix1711,,static,0,0,v12train,v12ext,13179086590,fold30,,,,
,fold30_room1_mix1712,,walk,0,0,v12train,v12ext,13179191319,fold30,,,,
,fold30_room1_mix1713,,static,0,0,v12train,v12ext,13179296048,fold30,,,,
,fold30_room1_mix1714,,walk,0,0,v12train,v12ext,13179400777,fold30,,,,
,fold30_room1_mix1715,,static,0,0,v12train,v12ext,13179505506,fold30,,,,
,fold30_room1_mix1716,,walk,0,0,v12train,v12ext,13179610235,fold30,,,,
,fold30_room1_mix1717,,static,0,0,v12train,v12ext,13179714964,fold30,,,,
,fold30_room1_mix1718,,walk,0,0,v12train,v12ext,13179819693,fold30,,,,
,fold30_room1_mix1719,,static,0,0,v12train,v12ext,13179924422,fold30,,,,
,fold30_room1_mix1720,,walk,0,0,v12train,v12ext,13180029151,fold30,,,,
,fold30_room1_mix1721,,static,0,0,v12train,v12ext,13180133880,fold30,,,,
,fold30_room1_mix1722,,walk,0,0,v12train,v12ext,13180238609,fold30,,,,
,fold30_room1_mix1723,,static,0,0,v12train,v12ext,13180343338,fold30,,,,
,fold30_room1_mix1724,,walk,0,0,v12train,v12ext,13180448067,fold30,,,,
,fold30_room1_mix1725,,static,0,0,v12train,v12ext,13180552796,fold30,,,,
,fold30_room1_mix1726,,walk,0,0,v12train,v12ext,13180657525,fold30,,,,
,fold30_room1_mix1727,,static,0,0,v12train,v12ext,13180762254,fold30,,,,
,fold30_room1_mix1728,,walk,0,0,v12train,v12ext,13180866983,fold30,,,,
,fold30_room1_mix1729,,static,0,0,v12train,v12ext,13180971712,fold30,,,,
,fold30_room1_mix1730,,walk,0,0,v12train,v12ext,13181076441,fold30,,,,
,fold30_room1_mix1731,,static,0,0,v12train,v12ext,13181181170,fold30,,,,
,fold30_room1_mix1732,,walk,0,0,v12train,v12ext,13181285899,fold30,,,,
,fold30_room1_mix1733,,static,0,0,v12train,v12ext,13181390628,fold30,,,,
,fold30_room1_mix1734,,walk,0,0,v12train,v12ext,13181495357,fold30,,,,
,fold30_room1_mix1735,,static,0,0,v12train,v12ext,13181600086,fold30,,,,
,fold30_room1_mix1736,,walk,0,0,v12train,v12ext,13181704815,fold30,,,,
,fold30_room1_mix1737,,static,0,0,v12train,v12ext,13181809544,fold30,,,,
,fold30_room1_mix1738,,walk,0,0,v12train,v12ext,13181914273,fold30,,,,
,fold30_room1_mix1739,,static,0,0,v12train,v12ext,13182019002,fold30,,,,
,fold30_room1_mix1740,,walk,0,0,v12train,v12ext,13182123731,fold30,,,,
,fold30_room1_mix1741,,static,0,0,v12train,v12ext,13182228460,fold30,,,,
,fold30_room1_mix1742,,walk,0,0,v12train,v12ext,13182333189,fold30,,,,
,fold30_room1_mix1743,,static,0,0,v12train,v12ext,13182437918,fold30,,,,
,fold30_room1_mix1744,,walk,0,0,v12train,v12ext,13182542647,fold30,,,,
,fold30_room1_mix1745,,static,0,0,v12train,v12ext,13182647376,fold30,,,,
,fold30_room1_mix1746,,walk,0,0,v12train,v12ext,13182752105,fold30,,,,
,fold30_room1_mix1747,,static,0,0,v12train,v12ext,13182856834,fold30,,,,
,fold30_room1_mix1748,,walk,0,0,v12train,v12ext,13182961563,fold30,,,,
,fold30_room1_mix1749,,static,0,0,v12train,v12ext,13183066292,fold30,,,,
,fold30_room1_mix1750,,walk,0,0,v12train,v12ext,13183171021,fold30,,,,
,fold30_room1_mix1751,,static,0,0,v12train,v12ext,13183275750,fold30,,,,
,fold30_room1_mix1752,,walk,0,0,v12train,v12ext,13183380479,fold30,,,,
,fold30_room1_mix1753,,static,0,0,v12train,v12ext,13183485208,fold30,,,,
,fold30_room1_mix1754,,walk,0,0,v12train,v12ext,13183589937,fold30,,,,
,fold30_room1_mix1755,,static,0,0,v12train,v12ext,13183694666,fold30,,,,
,fold30_room1_mix1756,,walk,0,0,v12train,v12ext,13183799395,fold30,,,,
,fold30_room1_mix1757,,static,0,0,v12train,v12ext,13183904124,fold30,,,,
,fold30_room1_mix1758,,walk,0,0,v12train,v12ext,13184008853,fold30,,,,
,fold30_room1_mix1759,,static,0,0,v12train,v12ext,13184113582,fold30,,,,
,fold30_room1_mix1760,,walk,0,0,v12train,v12ext,13184218311,fold30,,,,
,fold30_room1_mix1761,,static,0,0,v12train,v12ext,13184323040,fold30,,,,
,fold30_room1_mix1762,,walk,0,0,v12train,v12ext,13184427769,fold30,,,,
,fold30_room1_mix1763,,static,0,0,v12train,v12ext,13184532498,fold30,,,,
,fold30_room1_mix1764,,walk,0,0,v12train,v12ext,13184637227,fold30,,,,
,fold30_room1_mix1765,,static,0,0,v12train,v12ext,13184741956,fold30,,,,
,fold30_room1_mix1766,,walk,0,0,v12train,v12ext,13184846685,fold30,,,,
,fold30_room1_mix1767,,static,0,0,v12train,v12ext,13184951414,fold30,,,,
,fold30_room1_mix1768,,walk,0,0,v12train,v12ext,13185056143,fold30,,,,
,fold30_room1_mix1769,,static,0,0,v12train,v12ext,13185160872,fold30,,,,
,fold30_room1_mix1770,,walk,0,0,v12train,v12ext,13185265601,fold30,,,,
,fold30_room1_mix1771,,static,0,0,v12train,v12ext,13185370330,fold30,,,,
,fold30_room1_mix1772,,walk,0,0,v12train,v12ext,13185475059,fold30,,,,
,fold30_room1_mix1773,,static,0,0,v12train,v12ext,13185579788,fold30,,,,
,fold30_room1_mix1774,,walk,0,0,v12train,v12ext,13185684517,fold30,,,,
,fold30_room1_mix1775,,static,0,0,v12train,v12ext,13185789246,fold30,,,,
,fold30_room1_mix1776,,walk,0,0,v12train,v12ext,13185893975,fold30,,,,
,fold30_room1_mix1777,,static,0,0,v12train,v12ext,13185998704,fold30,,,,
,fold30_room1_mix1778,,walk,0,0,v12train,v12ext,13186103433,fold30,,,,
,fold30_room1_mix1779,,static,0,0,v12train,v12ext,13186208162,fold30,,,,
,fold30_room1_mix1780,,walk,0,0,v12train,v12ext,13186312891,fold30,,,,
,fold30_room1_mix1781,,static,0,0,v12train,v12ext,13186417620,fold30,,,,
,fold30_room1_mix1782,,walk,0,0,v12train,v12ext,13186522349,fold30,,,,
,fold30_room1_mix1783,,static,0,0,v12train,v12ext,13186627078,fold30,,,,
,fold30_room1_mix1784,,walk,0,0,v12train,v12ext,13186731807,fold30,,,,
,fold30_room1_mix1785,,static,0,0,v12train,v12ext,13186836536,fold30,,,,
,fold30_room1_mix1786,,walk,0,0,v12train,v12ext,13186941265,fold30,,,,
,fold30_room1_mix1787,,static,0,0,v12train,v12ext,13187045994,fold30,,,,
,fold30_room1_mix1788,,walk,0,0,v12train,v12ext,13187150723,fold30,,,,
,fold30_room1_mix1789,,static,0,0,v12train,v12ext,13187255452,fold30,,,,
,fold30_room1_mix1790,,walk,0,0,v12train,v12ext,13187360181,fold30,,,,
,fold30_room1_mix1791,,static,0,0,v12train,v12ext,13187464910,fold30,,,,
,fold30_room1_mix1792,,walk,0,0,v12train,v12ext,13187569639,fold30,,,,
,fold30_room1_mix1793,,static,0,0,v12train,v12ext,13187674368,fold30,,,,
,fold30_room1_mix1794,,walk,0,0,v12train,v12ext,13187779097,fold30,,,,
,fold30_room1_mix1795,,static,0,0,v12train,v12ext,13187883826,fold30,,,,
,fold30_room1_mix1796,,walk,0,0,v12train,v12ext,13187988555,fold30,,,,
,fold30_room1_mix1797,,static,0,0,v12train,v12ext,13188093284,fold30,,,,
,fold30_room1_mix1798,,walk,0,0,v12train,v12ext,13188198013,fold30,,,,
,fold30_room1_mix1799,,static,0,0,v12train,v12ext,13188302742,fold30,,,,
,fold30_room1_mix1800,,walk,0,0,v12train,v12ext,13188407471,fold30,,,,
