clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db
fold1_room1_mix1869,fold1,walk,2,siren,R,horn,R,critical,R,v11core,12420027519,daily,1,,,,v14,1,0.78,11.5,-9.6
fold1_room1_mix1870,fold1,walk,2,backup_beep,R,bike_bell,R,critical,L,v11core,12420027520,arterial,1,,,,v13,,,,
fold1_room1_mix1871,fold1,walk,0,,,,,caution,L,v11core,12420027521,residential,1,,,,v13,,,,
fold1_room1_mix1872,fold1,static,0,,,,,safe,L,v11core,12420027522,residential,1,,,,v13,,,,
fold1_room1_mix1873,fold1,walk,1,horn,L,,,critical,R,v11core,12420027523,daily,3,,,,v14,1,0.61,7.5,-8.1
fold1_room1_mix1874,fold1,walk,0,,,,,critical,R,v11core,12420027524,residential,1,light,150,45.7,v14,,,,
fold1_room1_mix1875,fold1,static,0,,,,,na,,v11core,12420027525,residential,0,,,,v13,,,,
fold1_room1_mix1876,fold1,walk,0,,,,,critical,R,v11core,12420027526,residential,2,,,,v14,,,,
fold1_room1_mix1877,fold1,walk,0,,,,,caution,L,v11core,12420027527,daily,1,light,150,45.1,v13,,,,
fold1_room1_mix1878,fold1,walk,2,backup_beep,R,bike_bell,R,critical,L,v11core,12420027528,residential,1,,,,v14,,,,
fold1_room1_mix1879,fold1,static,0,,,,,critical,L,v11core,12420027529,daily,1,,,,v14,,,,
fold1_room1_mix1880,fold1,walk,0,,,,,safe,R,v11core,12420027530,arterial,3,,,,v13,,,,
fold1_room1_mix1881,fold1,static,0,,,,,na,,v11core,12420027531,residential,0,,,,v13,,,,
fold1_room1_mix1882,fold1,static,0,,,,,critical,R,v11core,12420027532,arterial,3,,,,v13,,,,
fold1_room1_mix1883,fold1,walk,0,,,,,safe,R,v11core,12420027533,residential,1,,,,v13,,,,
fold1_room1_mix1884,fold1,static,0,,,,,na,,v11core,12420027534,residential,0,,,,v13,,,,
fold1_room1_mix1885,fold1,static,1,backup_beep,L,,,na,,v11core,12420027535,daily,0,,,,v13,,,,
fold1_room1_mix1886,fold1,static,0,,,,,na,,v11core,12420027536,daily,0,moderate,600,57.7,v13,,,,
fold1_room1_mix1887,fold1,walk,2,horn,R,crossing,L,caution,R,v11core,12420027537,daily,1,,,,v13,,,,
fold1_room1_mix1888,fold1,walk,2,siren,R,backup_beep,R,caution,L,v11core,12420027538,residential,2,,,,v13,,,,
fold1_room1_mix1889,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420027539,residential,1,moderate,600,51.2,v14,,,,
fold1_room1_mix1890,fold1,static,2,horn,R,crossing,L,critical,L,v11core,12420027540,residential,1,,,,v14,1,1.11,13.0,-9.5
fold1_room1_mix1891,fold1,static,0,,,,,critical,R,v11core,12420027541,residential,2,,,,v14,1,0.70,6.6,-8.8
fold1_room1_mix1892,fold1,static,0,,,,,caution,L,v11core,12420027542,arterial,1,,,,v13,,,,
fold1_room1_mix1893,fold1,static,1,crossing,R,,,critical,R,v11core,12420027543,daily,1,,,,v14,,,,
fold1_room1_mix1894,fold1,walk,0,,,,,safe,L,v11core,12420027544,daily,1,,,,v13,,,,
fold1_room1_mix1895,fold1,walk,1,siren,R,,,caution,R,v11core,12420027545,residential,1,moderate,600,50.6,v13,,,,
fold1_room1_mix1896,fold1,walk,0,,,,,critical,L,v11core,12420027546,arterial,3,,,,v13,,,,
fold1_room1_mix1897,fold1,walk,1,bike_bell,L,,,safe,R,v11core,12420027547,residential,1,,,,v13,,,,
fold1_room1_mix1898,fold1,walk,2,siren,R,crossing,R,caution,L,v11core,12420027548,daily,3,,,,v13,,,,
fold1_room1_mix1899,fold1,static,2,backup_beep,R,backup_beep,L,safe,L,v11core,12420027549,arterial,2,,,,v13,,,,
fold1_room1_mix1900,fold1,static,1,bike_bell,R,,,caution,L,v11core,12420027550,daily,2,,,,v13,,,,
fold1_room1_mix1901,fold1,static,1,horn,R,,,na,,v11core,12420027551,residential,0,moderate,600,52.9,v13,,,,
fold1_room1_mix1902,fold1,walk,1,siren,L,,,na,,v11core,12420027552,residential,0,,,,v13,,,,
fold1_room1_mix1903,fold1,static,1,bike_bell,L,,,critical,R,v11core,12420027553,arterial,1,moderate,600,55.3,v13,,,,
fold1_room1_mix1904,fold1,static,1,horn,L,,,caution,L,v11core,12420027554,daily,1,,,,v13,,,,
fold1_room1_mix1905,fold1,walk,0,,,,,critical,R,v11core,12420027555,daily,3,,,,v14,1,1.17,12.1,-9.8
fold1_room1_mix1906,fold1,static,0,,,,,critical,R,v11core,12420027556,residential,1,,,,v14,1,0.62,7.7,-8.5
fold1_room1_mix1907,fold1,walk,0,,,,,safe,R,v11core,12420027557,residential,1,light,150,45.3,v13,,,,
fold1_room1_mix1908,fold1,static,0,,,,,caution,R,v11core,12420027558,residential,2,,,,v13,,,,
fold1_room1_mix1909,fold1,walk,2,siren,L,horn,R,safe,L,v11core,12420027559,arterial,3,moderate,600,57.7,v13,,,,
fold1_room1_mix1910,fold1,walk,0,,,,,safe,R,v11core,12420027560,arterial,1,,,,v13,,,,
fold1_room1_mix1911,fold1,static,1,horn,L,,,caution,R,v11core,12420027561,residential,1,light,150,49.4,v13,,,,
fold1_room1_mix1912,fold1,static,0,,,,,caution,L,v11core,12420027562,residential,1,,,,v13,,,,
fold1_room1_mix1913,fold1,walk,0,,,,,caution,R,v11core,12420027563,residential,1,,,,v13,,,,
fold1_room1_mix1914,fold1,static,1,crossing,L,,,safe,L,v11core,12420027564,daily,1,,,,v13,,,,
fold1_room1_mix1915,fold1,walk,1,crossing,R,,,na,,v11core,12420027565,residential,0,,,,v13,,,,
fold1_room1_mix1916,fold1,walk,2,siren,L,bike_bell,R,caution,R,v11core,12420027566,arterial,2,,,,v13,,,,
fold1_room1_mix1917,fold1,walk,1,crossing,L,,,safe,R,v11core,12420027567,daily,2,light,150,46.6,v13,,,,
fold1_room1_mix1918,fold1,walk,1,horn,L,,,caution,L,v11core,12420027568,residential,1,,,,v13,,,,
fold1_room1_mix1919,fold1,walk,0,,,,,safe,R,v11core,12420027569,arterial,2,,,,v13,,,,
fold1_room1_mix1920,fold1,walk,0,,,,,safe,R,v11core,12420027570,daily,2,,,,v13,,,,
fold1_room1_mix1921,fold1,walk,0,,,,,na,,v11core,12420027571,residential,0,,,,v13,,,,
fold1_room1_mix1922,fold1,walk,0,,,,,critical,R,v11core,12420027572,daily,1,,,,v14,1,0.63,11.2,-9.0
fold1_room1_mix1923,fold1,walk,1,horn,L,,,safe,R,v11core,12420027573,residential,2,,,,v13,,,,
fold1_room1_mix1924,fold1,walk,2,siren,L,backup_beep,L,critical,L,v11core,12420027574,daily,1,,,,v14,1,0.72,11.3,-7.5
fold1_room1_mix1925,fold1,static,1,crossing,R,,,critical,R,v11core,12420027575,daily,1,,,,v14,1,0.92,12.2,-7.9
fold1_room1_mix1926,fold1,walk,0,,,,,caution,R,v11core,12420027576,residential,1,,,,v13,,,,
fold1_room1_mix1927,fold1,walk,1,bike_bell,L,,,caution,R,v11core,12420027577,residential,1,,,,v13,,,,
fold1_room1_mix1928,fold1,walk,0,,,,,safe,R,v11core,12420027578,arterial,3,,,,v13,,,,
fold1_room1_mix1929,fold1,walk,0,,,,,safe,R,v11core,12420027579,daily,2,,,,v13,,,,
fold1_room1_mix1930,fold1,walk,1,crossing,R,,,safe,L,v11core,12420027580,arterial,2,,,,v13,,,,
fold1_room1_mix1931,fold1,walk,1,horn,R,,,caution,L,v11core,12420027581,residential,1,,,,v13,,,,
fold1_room1_mix1932,fold1,walk,0,,,,,na,,v11core,12420027582,residential,0,,,,v13,,,,
fold1_room1_mix1933,fold1,walk,0,,,,,critical,L,v11core,12420027583,daily,2,,,,v14,1,0.90,6.2,-6.3
fold1_room1_mix1934,fold1,walk,0,,,,,na,,v11core,12420027584,residential,0,,,,v13,,,,
fold1_room1_mix1935,fold1,static,2,backup_beep,R,crossing,L,safe,R,v11core,12420027585,daily,3,,,,v13,,,,
fold1_room1_mix1936,fold1,walk,0,,,,,na,,v11core,12420027586,residential,0,,,,v13,,,,
fold1_room1_mix1937,fold1,static,1,crossing,R,,,na,,v11core,12420027587,residential,0,,,,v13,,,,
fold1_room1_mix1938,fold1,walk,1,backup_beep,R,,,safe,L,v11core,12420027588,arterial,2,heavy,2500,62.7,v13,,,,
fold1_room1_mix1939,fold1,walk,0,,,,,caution,R,v11core,12420027589,residential,1,,,,v13,,,,
fold1_room1_mix1940,fold1,walk,0,,,,,caution,L,v11core,12420027590,daily,1,,,,v13,,,,
fold1_room1_mix1941,fold1,static,2,horn,R,bike_bell,L,caution,R,v11core,12420027591,residential,1,light,150,46.7,v13,,,,
fold1_room1_mix1942,fold1,walk,1,backup_beep,R,,,safe,R,v11core,12420027592,daily,2,,,,v13,,,,
fold1_room1_mix1943,fold1,static,0,,,,,safe,L,v11core,12420027593,residential,1,,,,v13,,,,
fold1_room1_mix1944,fold1,static,2,siren,L,bike_bell,R,caution,R,v11core,12420027594,residential,1,light,150,46.0,v13,,,,
fold1_room1_mix1945,fold1,walk,1,siren,R,,,na,,v11core,12420027595,residential,0,,,,v13,,,,
fold1_room1_mix1946,fold1,walk,1,crossing,L,,,na,,v11core,12420027596,residential,0,light,150,48.1,v13,,,,
fold1_room1_mix1947,fold1,static,1,backup_beep,R,,,safe,L,v11core,12420027597,residential,1,light,150,45.3,v13,,,,
fold1_room1_mix1948,fold1,static,0,,,,,safe,R,v11core,12420027598,arterial,2,,,,v13,,,,
fold1_room1_mix1949,fold1,static,0,,,,,critical,R,v11core,12420027599,daily,1,,,,v14,,,,
fold1_room1_mix1950,fold1,static,0,,,,,safe,R,v11core,12420027600,daily,1,,,,v13,,,,
fold1_room1_mix1951,fold1,static,1,crossing,R,,,na,,v11core,12420027601,residential,0,,,,v13,,,,
fold1_room1_mix1952,fold1,walk,0,,,,,caution,L,v11core,12420027602,residential,1,,,,v13,,,,
fold1_room1_mix1953,fold1,walk,0,,,,,na,,v11core,12420027603,daily,0,,,,v13,,,,
fold1_room1_mix1954,fold1,walk,0,,,,,caution,L,v11core,12420027604,arterial,2,,,,v13,,,,
fold1_room1_mix1955,fold1,walk,0,,,,,na,,v11core,12420027605,residential,0,moderate,600,50.1,v13,,,,
fold1_room1_mix1956,fold1,static,1,backup_beep,R,,,safe,R,v11core,12420027606,arterial,3,,,,v13,,,,
fold1_room1_mix1957,fold1,walk,0,,,,,caution,R,v11core,12420027607,arterial,3,,,,v13,,,,
fold1_room1_mix1958,fold1,walk,2,siren,L,crossing,R,safe,L,v11core,12420027608,residential,1,,,,v13,,,,
fold1_room1_mix1959,fold1,walk,1,crossing,R,,,caution,R,v11core,12420027609,residential,1,,,,v13,,,,
fold1_room1_mix1960,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420027610,arterial,1,light,150,48.6,v13,,,,
fold1_room1_mix1961,fold1,static,1,horn,R,,,critical,R,v11core,12420027611,daily,3,,,,v14,,,,
fold1_room1_mix1962,fold1,static,0,,,,,caution,L,v11core,12420027612,residential,1,,,,v13,,,,
fold1_room1_mix1963,fold1,walk,1,backup_beep,L,,,safe,R,v11core,12420027613,daily,1,,,,v13,,,,
fold1_room1_mix1964,fold1,walk,2,backup_beep,R,backup_beep,L,critical,L,v11core,12420027614,arterial,1,,,,v13,,,,
fold1_room1_mix1965,fold1,walk,0,,,,,safe,L,v11core,12420027615,daily,2,,,,v13,,,,
fold1_room1_mix1966,fold1,walk,0,,,,,na,,v11core,12420027616,daily,0,light,150,45.2,v13,,,,
fold1_room1_mix1967,fold1,static,0,,,,,critical,R,v11core,12420027617,arterial,3,light,150,47.5,v13,,,,
fold1_room1_mix1968,fold1,walk,0,,,,,na,,v11core,12420027618,residential,0,,,,v13,,,,
fold1_room1_mix1969,fold1,walk,1,horn,L,,,safe,R,v11core,12420027619,daily,1,,,,v13,,,,
fold1_room1_mix1970,fold1,walk,0,,,,,na,,v11core,12420027620,residential,0,,,,v13,,,,
fold1_room1_mix1971,fold1,walk,1,crossing,R,,,safe,R,v11core,12420027621,daily,2,,,,v13,,,,
fold1_room1_mix1972,fold1,walk,1,horn,R,,,critical,L,v11core,12420027622,arterial,1,,,,v13,,,,
fold1_room1_mix1973,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420027623,daily,1,,,,v14,1,1.03,10.2,-9.1
fold1_room1_mix1974,fold1,static,1,crossing,L,,,safe,L,v11core,12420027624,residential,1,,,,v13,,,,
fold1_room1_mix1975,fold1,walk,2,siren,L,siren,R,na,,v11core,12420027625,residential,0,,,,v13,,,,
fold1_room1_mix1976,fold1,walk,0,,,,,safe,R,v11core,12420027626,daily,1,,,,v13,,,,
fold1_room1_mix1977,fold1,walk,1,bike_bell,L,,,na,,v11core,12420027627,residential,0,,,,v13,,,,
fold1_room1_mix1978,fold1,walk,2,siren,L,siren,R,safe,R,v11core,12420027628,residential,2,heavy,2500,61.8,v13,,,,
fold1_room1_mix1979,fold1,static,0,,,,,na,,v11core,12420027629,daily,0,,,,v13,,,,
fold1_room1_mix1980,fold1,static,0,,,,,critical,R,v11core,12420027630,arterial,3,,,,v13,,,,
fold1_room1_mix1981,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420027631,residential,1,,,,v13,,,,
fold1_room1_mix1982,fold1,walk,0,,,,,na,,v11core,12420027632,daily,0,moderate,600,51.1,v13,,,,
fold1_room1_mix1983,fold1,walk,0,,,,,critical,R,v11core,12420027633,daily,2,,,,v14,1,0.77,13.7,-6.0
fold1_room1_mix1984,fold1,static,0,,,,,critical,L,v11core,12420027634,residential,1,,,,v14,1,0.67,13.5,-7.4
fold1_room1_mix1985,fold1,walk,1,siren,R,,,caution,L,v11core,12420027635,daily,1,light,150,45.8,v13,,,,
fold1_room1_mix1986,fold1,walk,0,,,,,caution,L,v11core,12420027636,residential,1,heavy,2500,63.4,v13,,,,
fold1_room1_mix1987,fold1,static,1,crossing,L,,,safe,L,v11core,12420027637,residential,1,heavy,2500,64.6,v13,,,,
fold1_room1_mix1988,fold1,walk,0,,,,,safe,L,v11core,12420027638,daily,2,light,150,47.9,v13,,,,
fold1_room1_mix1989,fold1,walk,2,siren,R,backup_beep,R,critical,L,v11core,12420027639,daily,3,,,,v14,,,,
fold1_room1_mix1990,fold1,walk,1,siren,R,,,critical,L,v11core,12420027640,residential,1,,,,v14,,,,
fold1_room1_mix1991,fold1,walk,2,bike_bell,R,crossing,L,safe,R,v11core,12420027641,arterial,3,,,,v13,,,,
fold1_room1_mix1992,fold1,walk,1,siren,R,,,critical,R,v11core,12420027642,daily,1,,,,v14,,,,
fold1_room1_mix1993,fold1,walk,2,horn,R,backup_beep,R,safe,R,v11core,12420027643,residential,1,,,,v13,,,,
fold1_room1_mix1994,fold1,walk,1,siren,R,,,caution,L,v11core,12420027644,residential,1,light,150,46.2,v13,,,,
fold1_room1_mix1995,fold1,walk,0,,,,,caution,R,v11core,12420027645,residential,1,,,,v13,,,,
fold1_room1_mix1996,fold1,walk,0,,,,,na,,v11core,12420027646,residential,0,,,,v13,,,,
fold1_room1_mix1997,fold1,static,0,,,,,critical,L,v11core,12420027647,daily,2,,,,v14,,,,
fold1_room1_mix1998,fold1,walk,1,horn,R,,,critical,L,v11core,12420027648,residential,1,,,,v14,,,,
fold1_room1_mix1999,fold1,walk,2,backup_beep,R,crossing,L,na,,v11core,12420027649,residential,0,,,,v13,,,,
fold1_room1_mix2000,fold1,static,0,,,,,na,,v11core,12420027650,residential,0,,,,v13,,,,
fold1_room1_mix2001,fold1,static,0,,,,,safe,R,v11core,12420027651,arterial,2,,,,v13,,,,
fold1_room1_mix2002,fold1,walk,1,bike_bell,L,,,safe,L,v11core,12420027652,residential,1,,,,v13,,,,
fold1_room1_mix2003,fold1,walk,0,,,,,safe,L,v11core,12420027653,daily,1,,,,v13,,,,
fold1_room1_mix2004,fold1,walk,0,,,,,caution,L,v11core,12420027654,arterial,3,,,,v13,,,,
fold1_room1_mix2005,fold1,static,0,,,,,critical,L,v11core,12420027655,residential,1,,,,v14,,,,
fold1_room1_mix2006,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420027656,daily,2,,,,v14,,,,
fold1_room1_mix2007,fold1,static,0,,,,,critical,L,v11core,12420027657,arterial,3,moderate,600,52.8,v13,,,,
fold1_room1_mix2008,fold1,walk,1,backup_beep,L,,,safe,L,v11core,12420027658,daily,2,,,,v13,,,,
fold1_room1_mix2009,fold1,static,1,crossing,R,,,caution,R,v11core,12420027659,daily,1,,,,v13,,,,
fold1_room1_mix2010,fold1,walk,1,siren,R,,,critical,R,v11core,12420027660,daily,1,moderate,600,54.0,v14,,,,
fold1_room1_mix2011,fold1,static,0,,,,,safe,R,v11core,12420027661,arterial,3,light,150,49.8,v13,,,,
fold1_room1_mix2012,fold1,static,2,horn,L,backup_beep,L,caution,L,v11core,12420027662,arterial,3,light,150,49.9,v13,,,,
fold1_room1_mix2013,fold1,static,1,crossing,L,,,critical,L,v11core,12420027663,daily,2,,,,v14,1,0.92,6.9,-6.1
fold1_room1_mix2014,fold1,static,0,,,,,caution,R,v11core,12420027664,daily,2,light,150,47.2,v13,,,,
fold1_room1_mix2015,fold1,walk,1,siren,R,,,critical,R,v11core,12420027665,daily,1,heavy,2500,67.2,v14,,,,
fold1_room1_mix2016,fold1,static,0,,,,,safe,R,v11core,12420027666,daily,2,,,,v13,,,,
fold1_room1_mix2017,fold1,walk,1,siren,L,,,critical,L,v11core,12420027667,residential,2,,,,v14,1,1.04,8.6,-7.5
fold1_room1_mix2018,fold1,walk,0,,,,,caution,R,v11core,12420027668,daily,1,,,,v13,,,,
fold1_room1_mix2019,fold1,walk,0,,,,,na,,v11core,12420027669,residential,0,,,,v13,,,,
fold1_room1_mix2020,fold1,static,0,,,,,safe,L,v11core,12420027670,arterial,3,,,,v13,,,,
fold1_room1_mix2021,fold1,walk,1,backup_beep,L,,,critical,L,v11core,12420027671,daily,1,moderate,600,51.2,v14,1,1.15,10.9,-8.6
fold1_room1_mix2022,fold1,static,0,,,,,safe,R,v11core,12420027672,residential,1,,,,v13,,,,
fold1_room1_mix2023,fold1,walk,0,,,,,safe,R,v11core,12420027673,arterial,3,,,,v13,,,,
fold1_room1_mix2024,fold1,walk,1,crossing,L,,,safe,L,v11core,12420027674,residential,1,light,150,46.6,v13,,,,
fold1_room1_mix2025,fold1,walk,2,horn,R,crossing,R,na,,v11core,12420027675,residential,0,,,,v13,,,,
fold1_room1_mix2026,fold1,walk,0,,,,,safe,R,v11core,12420027676,residential,1,light,150,46.6,v13,,,,
fold1_room1_mix2027,fold1,walk,2,horn,R,bike_bell,R,safe,R,v11core,12420027677,daily,3,light,150,49.2,v13,,,,
fold1_room1_mix2028,fold1,static,1,bike_bell,L,,,safe,R,v11core,12420027678,daily,1,,,,v13,,,,
fold1_room1_mix2029,fold1,walk,0,,,,,safe,L,v11core,12420027679,arterial,2,,,,v13,,,,
fold1_room1_mix2030,fold1,static,1,horn,R,,,safe,L,v11core,12420027680,arterial,2,,,,v13,,,,
fold1_room1_mix2031,fold1,static,2,siren,R,bike_bell,R,caution,R,v11core,12420027681,arterial,3,,,,v13,,,,
fold1_room1_mix2032,fold1,walk,1,siren,R,,,critical,L,v11core,12420027682,daily,1,moderate,600,50.5,v14,1,1.06,13.8,-7.7
fold1_room1_mix2033,fold1,walk,1,bike_bell,R,,,safe,R,v11core,12420027683,daily,1,,,,v13,,,,
fold1_room1_mix2034,fold1,walk,0,,,,,safe,R,v11core,12420027684,arterial,1,,,,v13,,,,
fold1_room1_mix2035,fold1,walk,0,,,,,critical,L,v11core,12420027685,residential,2,,,,v14,,,,
fold1_room1_mix2036,fold1,walk,0,,,,,na,,v11core,12420027686,daily,0,moderate,600,52.2,v13,,,,
fold1_room1_mix2037,fold1,walk,0,,,,,critical,L,v11core,12420027687,daily,1,moderate,600,56.9,v14,1,0.74,14.0,-9.4
fold1_room1_mix2038,fold1,static,0,,,,,caution,L,v11core,12420027688,residential,1,,,,v13,,,,
fold1_room1_mix2039,fold1,static,0,,,,,na,,v11core,12420027689,residential,0,light,150,47.2,v13,,,,
fold1_room1_mix2040,fold1,walk,0,,,,,na,,v11core,12420027690,residential,0,light,150,49.8,v13,,,,
fold1_room1_mix2041,fold1,walk,2,siren,R,horn,L,na,,v11core,12420027691,residential,0,,,,v13,,,,
fold1_room1_mix2042,fold1,walk,1,backup_beep,L,,,critical,L,v11core,12420027692,arterial,2,moderate,600,56.1,v13,,,,
fold1_room1_mix2043,fold1,walk,0,,,,,caution,L,v11core,12420027693,daily,1,heavy,2500,61.3,v13,,,,
fold1_room1_mix2044,fold1,static,0,,,,,critical,L,v11core,12420027694,residential,2,,,,v14,1,0.71,9.8,-7.7
fold1_room1_mix2045,fold1,static,1,bike_bell,R,,,safe,L,v11core,12420027695,residential,1,,,,v13,,,,
fold1_room1_mix2046,fold1,static,0,,,,,safe,R,v11core,12420027696,arterial,2,,,,v13,,,,
fold1_room1_mix2047,fold1,walk,0,,,,,safe,L,v11core,12420027697,residential,1,,,,v13,,,,
fold1_room1_mix2048,fold1,walk,0,,,,,critical,L,v11core,12420027698,arterial,3,,,,v13,,,,
fold1_room1_mix2049,fold1,walk,0,,,,,critical,L,v11core,12420027699,residential,1,,,,v14,1,1.12,7.6,-6.1
fold1_room1_mix2050,fold1,walk,1,siren,L,,,safe,L,v11core,12420027700,daily,1,,,,v13,,,,
fold1_room1_mix2051,fold1,static,2,backup_beep,L,bike_bell,L,caution,R,v11core,12420027701,residential,1,,,,v13,,,,
fold1_room1_mix2052,fold1,walk,1,bike_bell,R,,,na,,v11core,12420027702,residential,0,,,,v13,,,,
fold1_room1_mix2053,fold1,walk,0,,,,,critical,L,v11core,12420027703,daily,2,,,,v14,1,0.99,8.8,-9.9
fold1_room1_mix2054,fold1,static,2,bike_bell,R,crossing,L,critical,L,v11core,12420027704,residential,1,light,150,46.1,v14,1,0.67,10.0,-9.8
fold1_room1_mix2055,fold1,walk,1,crossing,R,,,caution,L,v11core,12420027705,daily,1,light,150,46.7,v13,,,,
fold1_room1_mix2056,fold1,static,0,,,,,caution,L,v11core,12420027706,daily,3,,,,v13,,,,
fold1_room1_mix2057,fold1,static,1,horn,L,,,na,,v11core,12420027707,residential,0,,,,v13,,,,
fold1_room1_mix2058,fold1,walk,1,horn,L,,,caution,L,v11core,12420027708,daily,1,,,,v13,,,,
fold1_room1_mix2059,fold1,walk,0,,,,,safe,L,v11core,12420027709,daily,1,,,,v13,,,,
fold1_room1_mix2060,fold1,walk,1,horn,R,,,critical,L,v11core,12420027710,daily,3,,,,v14,,,,
fold1_room1_mix2061,fold1,walk,1,backup_beep,R,,,safe,R,v11core,12420027711,daily,1,moderate,600,50.9,v13,,,,
fold1_room1_mix2062,fold1,walk,1,bike_bell,R,,,caution,L,v11core,12420027712,arterial,2,,,,v13,,,,
fold1_room1_mix2063,fold1,walk,1,siren,L,,,safe,R,v11core,12420027713,daily,1,light,150,45.6,v13,,,,
fold1_room1_mix2064,fold1,walk,1,siren,R,,,caution,L,v11core,12420027714,daily,1,,,,v13,,,,
fold1_room1_mix2065,fold1,walk,0,,,,,safe,L,v11core,12420027715,daily,3,,,,v13,,,,
fold1_room1_mix2066,fold1,static,0,,,,,na,,v11core,12420027716,residential,0,,,,v13,,,,
fold1_room1_mix2067,fold1,static,1,backup_beep,L,,,critical,L,v11core,12420027717,daily,1,light,150,48.6,v14,1,1.01,12.9,-9.6
fold1_room1_mix2068,fold1,static,1,backup_beep,R,,,critical,L,v11core,12420027718,arterial,3,,,,v13,,,,
fold1_room1_mix2069,fold1,walk,1,bike_bell,R,,,caution,R,v11core,12420027719,arterial,3,,,,v13,,,,
fold1_room1_mix2070,fold1,walk,0,,,,,caution,R,v11core,12420027720,arterial,1,moderate,600,52.6,v13,,,,
fold1_room1_mix2071,fold1,walk,1,bike_bell,L,,,safe,L,v11core,12420027721,residential,1,,,,v13,,,,
fold1_room1_mix2072,fold1,static,0,,,,,safe,L,v11core,12420027722,residential,1,,,,v13,,,,
fold1_room1_mix2073,fold1,walk,1,crossing,R,,,caution,L,v11core,12420027723,daily,1,,,,v13,,,,
fold1_room1_mix2074,fold1,static,0,,,,,safe,L,v11core,12420027724,arterial,3,light,150,46.5,v13,,,,
fold1_room1_mix2075,fold1,walk,1,backup_beep,R,,,critical,L,v11core,12420027725,arterial,2,,,,v13,,,,
fold1_room1_mix2076,fold1,walk,0,,,,,na,,v11core,12420027726,residential,0,moderate,600,51.5,v13,,,,
fold1_room1_mix2077,fold1,walk,0,,,,,safe,L,v11core,12420027727,daily,2,,,,v13,,,,
fold1_room1_mix2078,fold1,static,1,backup_beep,R,,,na,,v11core,12420027728,residential,0,heavy,2500,63.2,v13,,,,
fold1_room1_mix2079,fold1,static,1,crossing,L,,,critical,R,v11core,12420027729,daily,1,light,150,48.3,v14,1,0.67,9.0,-6.2
fold1_room1_mix2080,fold1,walk,2,horn,R,crossing,R,na,,v11core,12420027730,residential,0,,,,v13,,,,
fold1_room1_mix2081,fold1,walk,0,,,,,caution,L,v11core,12420027731,arterial,3,,,,v13,,,,
fold1_room1_mix2082,fold1,static,0,,,,,safe,L,v11core,12420027732,daily,2,,,,v13,,,,
fold1_room1_mix2083,fold1,static,1,horn,R,,,caution,R,v11core,12420027733,arterial,2,light,150,45.8,v13,,,,
fold1_room1_mix2084,fold1,static,1,horn,R,,,na,,v11core,12420027734,residential,0,,,,v13,,,,
fold1_room1_mix2085,fold1,static,0,,,,,safe,R,v11core,12420027735,daily,1,,,,v13,,,,
fold1_room1_mix2086,fold1,walk,1,crossing,L,,,na,,v11core,12420027736,residential,0,,,,v13,,,,
fold1_room1_mix2087,fold1,static,0,,,,,safe,R,v11core,12420027737,daily,2,,,,v13,,,,
fold1_room1_mix2088,fold1,walk,0,,,,,critical,R,v11core,12420027738,residential,2,,,,v14,1,0.79,14.3,-9.9
fold1_room1_mix2089,fold1,walk,2,siren,R,siren,L,caution,R,v11core,12420027739,daily,1,,,,v13,,,,
fold1_room1_mix2090,fold1,walk,0,,,,,na,,v11core,12420027740,residential,0,,,,v13,,,,
fold1_room1_mix2091,fold1,walk,0,,,,,na,,v11core,12420027741,residential,0,,,,v13,,,,
fold1_room1_mix2092,fold1,walk,1,crossing,L,,,critical,L,v11core,12420027742,residential,1,,,,v14,1,1.18,5.5,-9.0
