clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db,mic_z,h_copy
fold2_room1_mix0254,fold2,walk,1,backup_beep,R,,,na,,v11core,12420030704,residential,0,,,,v16,,,,,2.087,1
fold2_room1_mix0255,fold2,walk,1,siren,R,,,safe,L,v11core,12420030705,arterial,2,,,,v16,,,,,1.987,1
fold2_room1_mix0256,fold2,walk,0,,,,,safe,L,v11core,12420030706,daily,1,,,,v16,,,,,1.708,1
fold2_room1_mix0257,fold2,walk,2,backup_beep,L,bike_bell,L,critical,R,v11core,12420030707,residential,1,,,,v16,1,0.63,14.5,-10.0,1.894,1
fold2_room1_mix0258,fold2,walk,0,,,,,na,,v11core,12420030708,residential,0,light,150,46.2,v16,,,,,1.842,1
fold2_room1_mix0259,fold2,walk,0,,,,,safe,L,v11core,12420030709,daily,1,,,,v16,,,,,2.093,1
fold2_room1_mix0260,fold2,walk,2,horn,R,bike_bell,L,critical,L,v11core,12420030710,daily,3,,,,v16,1,1.16,5.1,-7.7,1.993,1
fold2_room1_mix0261,fold2,walk,1,horn,L,,,caution,R,v11core,12420030711,residential,2,moderate,600,52.1,v16,,,,,1.522,1
fold2_room1_mix0262,fold2,walk,0,,,,,safe,R,v11core,12420030712,residential,1,,,,v16,,,,,1.490,1
fold2_room1_mix0263,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030713,daily,2,,,,v16,,,,,1.887,1
fold2_room1_mix0264,fold2,static,1,horn,R,,,caution,R,v11core,12420030714,residential,1,moderate,600,55.2,v16,,,,,1.726,1
fold2_room1_mix0265,fold2,walk,0,,,,,caution,L,v11core,12420030715,daily,2,,,,v16,,,,,1.908,1
fold2_room1_mix0266,fold2,walk,0,,,,,caution,L,v11core,12420030716,arterial,3,,,,v16,,,,,1.971,1
fold2_room1_mix0267,fold2,walk,1,siren,L,,,safe,R,v11core,12420030717,daily,1,moderate,600,50.8,v16,,,,,1.712,1
fold2_room1_mix0268,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030718,daily,2,moderate,600,50.4,v16,,,,,1.952,1
fold2_room1_mix0269,fold2,static,0,,,,,caution,R,v11core,12420030719,daily,1,,,,v16,,,,,1.719,1
fold2_room1_mix0270,fold2,static,1,backup_beep,R,,,critical,L,v11core,12420030720,arterial,1,,,,v16,,,,,1.551,1
fold2_room1_mix0271,fold2,static,1,siren,L,,,caution,R,v11core,12420030721,daily,1,,,,v16,,,,,1.593,1
fold2_room1_mix0272,fold2,walk,0,,,,,safe,R,v11core,12420030722,daily,3,light,150,46.4,v16,,,,,1.440,1
fold2_room1_mix0273,fold2,walk,0,,,,,caution,R,v11core,12420030723,daily,1,,,,v16,,,,,1.799,1
fold2_room1_mix0274,fold2,walk,1,backup_beep,L,,,caution,R,v11core,12420030724,residential,2,,,,v16,,,,,1.874,1
fold2_room1_mix0275,fold2,walk,1,siren,R,,,safe,L,v11core,12420030725,daily,1,moderate,600,57.8,v16,,,,,1.452,1
fold2_room1_mix0276,fold2,static,1,siren,L,,,safe,R,v11core,12420030726,residential,1,,,,v16,,,,,1.437,1
fold2_room1_mix0277,fold2,static,2,horn,R,backup_beep,R,caution,R,v11core,12420030727,residential,1,,,,v16,,,,,1.785,1
fold2_room1_mix0278,fold2,walk,2,horn,R,crossing,R,critical,R,v11core,12420030728,daily,1,,,,v16,1,0.99,7.9,-7.5,1.874,1
fold2_room1_mix0279,fold2,walk,1,backup_beep,R,,,safe,L,v11core,12420030729,arterial,3,,,,v16,,,,,1.659,1
fold2_room1_mix0280,fold2,static,2,siren,R,horn,R,na,,v11core,12420030730,residential,0,,,,v16,,,,,1.851,1
fold2_room1_mix0281,fold2,static,0,,,,,critical,L,v11core,12420030731,residential,2,,,,v16,,,,,1.915,1
fold2_room1_mix0282,fold2,walk,2,backup_beep,R,crossing,R,safe,L,v11core,12420030732,daily,2,,,,v16,,,,,2.030,1
fold2_room1_mix0283,fold2,walk,0,,,,,safe,L,v11core,12420030733,daily,1,,,,v16,,,,,2.030,1
fold2_room1_mix0284,fold2,walk,1,bike_bell,R,,,caution,R,v11core,12420030734,arterial,2,,,,v16,,,,,2.087,1
fold2_room1_mix0285,fold2,static,0,,,,,caution,R,v11core,12420030735,arterial,2,,,,v16,,,,,1.488,1
fold2_room1_mix0286,fold2,static,0,,,,,na,,v11core,12420030736,residential,0,light,150,48.6,v16,,,,,1.946,1
fold2_room1_mix0287,fold2,static,1,bike_bell,R,,,critical,R,v11core,12420030737,daily,1,,,,v16,,,,,1.658,1
fold2_room1_mix0288,fold2,walk,1,backup_beep,L,,,caution,R,v11core,12420030738,arterial,2,light,150,46.2,v16,,,,,1.856,1
fold2_room1_mix0289,fold2,static,2,siren,L,crossing,L,safe,L,v11core,12420030739,daily,2,,,,v16,,,,,1.708,1
fold2_room1_mix0290,fold2,walk,0,,,,,critical,R,v11core,12420030740,arterial,2,light,150,47.8,v16,,,,,1.630,1
fold2_room1_mix0291,fold2,walk,1,siren,L,,,critical,L,v11core,12420030741,daily,1,,,,v16,1,1.19,7.8,-7.6,1.480,1
fold2_room1_mix0292,fold2,walk,1,horn,L,,,na,,v11core,12420030742,residential,0,,,,v16,,,,,1.534,1
fold2_room1_mix0293,fold2,walk,1,horn,R,,,caution,L,v11core,12420030743,daily,2,,,,v16,,,,,1.605,1
fold2_room1_mix0294,fold2,walk,1,horn,R,,,na,,v11core,12420030744,residential,0,,,,v16,,,,,1.988,1
fold2_room1_mix0295,fold2,walk,2,siren,L,backup_beep,R,caution,R,v11core,12420030745,arterial,2,,,,v16,,,,,2.009,1
fold2_room1_mix0296,fold2,walk,1,bike_bell,R,,,caution,L,v11core,12420030746,arterial,3,,,,v16,,,,,1.948,1
fold2_room1_mix0297,fold2,walk,1,crossing,R,,,caution,R,v11core,12420030747,arterial,3,,,,v16,,,,,1.869,1
fold2_room1_mix0298,fold2,walk,1,bike_bell,R,,,safe,L,v11core,12420030748,residential,1,,,,v16,,,,,1.501,1
fold2_room1_mix0299,fold2,walk,0,,,,,safe,R,v11core,12420030749,daily,1,,,,v16,,,,,1.865,1
fold2_room1_mix0300,fold2,walk,1,siren,L,,,critical,R,v11core,12420030750,arterial,3,light,150,46.4,v16,,,,,1.517,1
fold2_room1_mix0301,fold2,walk,0,,,,,critical,L,v11core,12420030751,arterial,1,,,,v16,,,,,1.727,1
fold2_room1_mix0302,fold2,walk,0,,,,,critical,R,v11core,12420030752,daily,3,,,,v16,,,,,1.777,1
fold2_room1_mix0303,fold2,walk,2,bike_bell,L,bike_bell,R,safe,L,v11core,12420030753,residential,1,moderate,600,51.9,v16,,,,,1.861,1
fold2_room1_mix0304,fold2,walk,0,,,,,safe,R,v11core,12420030754,daily,2,,,,v16,,,,,1.470,1
fold2_room1_mix0305,fold2,static,2,backup_beep,L,backup_beep,R,safe,R,v11core,12420030755,residential,1,,,,v16,,,,,1.449,1
fold2_room1_mix0306,fold2,walk,1,crossing,R,,,critical,R,v11core,12420030756,arterial,3,light,150,45.1,v16,,,,,1.616,1
fold2_room1_mix0307,fold2,walk,0,,,,,caution,R,v11core,12420030757,daily,2,moderate,600,53.4,v16,,,,,2.075,1
fold2_room1_mix0308,fold2,walk,0,,,,,na,,v11core,12420030758,residential,0,,,,v16,,,,,1.619,1
fold2_room1_mix0309,fold2,static,1,bike_bell,L,,,na,,v11core,12420030759,residential,0,,,,v16,,,,,1.883,1
fold2_room1_mix0310,fold2,walk,0,,,,,na,,v11core,12420030760,residential,0,,,,v16,,,,,2.016,1
fold2_room1_mix0311,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030761,arterial,2,,,,v16,,,,,1.793,1
fold2_room1_mix0312,fold2,walk,1,horn,R,,,na,,v11core,12420030762,daily,0,,,,v16,,,,,1.737,1
fold2_room1_mix0313,fold2,static,0,,,,,critical,L,v11core,12420030763,daily,1,,,,v16,1,1.17,11.7,-8.7,1.963,1
fold2_room1_mix0314,fold2,static,2,siren,L,bike_bell,L,caution,L,v11core,12420030764,arterial,2,,,,v16,,,,,2.046,1
fold2_room1_mix0315,fold2,walk,1,siren,L,,,safe,R,v11core,12420030765,daily,1,light,150,49.4,v16,,,,,1.564,1
fold2_room1_mix0316,fold2,walk,0,,,,,critical,L,v11core,12420030766,residential,1,,,,v16,1,0.72,9.4,-7.5,1.665,1
fold2_room1_mix0317,fold2,static,1,horn,R,,,safe,R,v11core,12420030767,arterial,2,moderate,600,56.5,v16,,,,,2.100,1
fold2_room1_mix0318,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030768,daily,1,,,,v16,,,,,1.614,1
fold2_room1_mix0319,fold2,walk,1,crossing,L,,,na,,v11core,12420030769,residential,0,,,,v16,,,,,1.883,1
fold2_room1_mix0320,fold2,walk,0,,,,,safe,R,v11core,12420030770,residential,1,,,,v16,,,,,1.700,1
fold2_room1_mix0321,fold2,static,2,horn,L,bike_bell,L,na,,v11core,12420030771,residential,0,,,,v16,,,,,2.084,1
fold2_room1_mix0322,fold2,walk,0,,,,,caution,L,v11core,12420030772,residential,1,moderate,600,54.2,v16,,,,,1.633,1
fold2_room1_mix0323,fold2,walk,0,,,,,safe,R,v11core,12420030773,daily,1,,,,v16,,,,,1.628,1
fold2_room1_mix0324,fold2,walk,0,,,,,caution,R,v11core,12420030774,residential,1,,,,v16,,,,,2.030,1
fold2_room1_mix0325,fold2,static,0,,,,,na,,v11core,12420030775,residential,0,moderate,600,54.5,v16,,,,,1.980,1
fold2_room1_mix0326,fold2,static,0,,,,,critical,L,v11core,12420030776,daily,1,,,,v16,1,0.79,5.3,-6.5,1.852,1
fold2_room1_mix0327,fold2,walk,1,siren,R,,,caution,R,v11core,12420030777,residential,2,,,,v16,,,,,1.905,1
fold2_room1_mix0328,fold2,walk,2,siren,R,siren,L,na,,v11core,12420030778,residential,0,,,,v16,,,,,2.061,1
fold2_room1_mix0329,fold2,walk,2,bike_bell,L,crossing,L,caution,R,v11core,12420030779,arterial,3,,,,v16,,,,,1.549,1
fold2_room1_mix0330,fold2,walk,0,,,,,critical,R,v11core,12420030780,daily,1,light,150,49.2,v16,,,,,1.465,1
fold2_room1_mix0331,fold2,walk,1,horn,L,,,safe,R,v11core,12420030781,arterial,3,light,150,49.4,v16,,,,,1.409,1
fold2_room1_mix0332,fold2,static,0,,,,,na,,v11core,12420030782,residential,0,,,,v16,,,,,1.619,1
fold2_room1_mix0333,fold2,walk,0,,,,,critical,L,v11core,12420030783,arterial,3,,,,v16,,,,,2.085,1
fold2_room1_mix0334,fold2,static,1,backup_beep,R,,,caution,L,v11core,12420030784,daily,1,light,150,47.0,v16,,,,,1.888,1
fold2_room1_mix0335,fold2,walk,0,,,,,caution,R,v11core,12420030785,arterial,2,,,,v16,,,,,1.973,1
fold2_room1_mix0336,fold2,walk,0,,,,,safe,L,v11core,12420030786,residential,2,,,,v16,,,,,2.098,1
fold2_room1_mix0337,fold2,walk,0,,,,,safe,R,v11core,12420030787,daily,1,,,,v16,,,,,1.528,1
fold2_room1_mix0338,fold2,walk,1,bike_bell,L,,,na,,v11core,12420030788,residential,0,,,,v16,,,,,1.577,1
fold2_room1_mix0339,fold2,static,1,horn,L,,,caution,L,v11core,12420030789,daily,1,moderate,600,53.3,v16,,,,,1.500,1
fold2_room1_mix0340,fold2,static,1,siren,L,,,critical,L,v11core,12420030790,arterial,3,,,,v16,,,,,1.918,1
fold2_room1_mix0341,fold2,walk,1,siren,L,,,critical,R,v11core,12420030791,residential,2,heavy,2500,63.9,v16,1,0.66,8.1,-6.6,1.414,1
fold2_room1_mix0342,fold2,walk,0,,,,,caution,L,v11core,12420030792,residential,1,moderate,600,57.7,v16,,,,,1.730,1
fold2_room1_mix0343,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030793,daily,2,moderate,600,51.2,v16,,,,,1.538,1
fold2_room1_mix0344,fold2,walk,2,horn,L,crossing,L,caution,L,v11core,12420030794,daily,3,,,,v16,,,,,1.949,1
fold2_room1_mix0345,fold2,static,0,,,,,na,,v11core,12420030795,residential,0,,,,v16,,,,,1.708,1
fold2_room1_mix0346,fold2,walk,0,,,,,safe,L,v11core,12420030796,daily,1,moderate,600,53.5,v16,,,,,1.480,1
fold2_room1_mix0347,fold2,static,1,crossing,R,,,caution,R,v11core,12420030797,daily,2,moderate,600,56.4,v16,,,,,1.607,1
fold2_room1_mix0348,fold2,walk,0,,,,,na,,v11core,12420030798,residential,0,light,150,48.7,v16,,,,,1.607,1
fold2_room1_mix0349,fold2,walk,1,bike_bell,L,,,critical,R,v11core,12420030799,arterial,3,,,,v16,,,,,1.685,1
fold2_room1_mix0350,fold2,walk,1,crossing,R,,,critical,L,v11core,12420030800,daily,1,,,,v16,1,0.85,6.5,-7.8,1.959,1
fold2_room1_mix0351,fold2,walk,2,bike_bell,L,crossing,R,caution,L,v11core,12420030801,daily,1,moderate,600,57.7,v16,,,,,1.463,1
fold2_room1_mix0352,fold2,static,0,,,,,na,,v11core,12420030802,residential,0,,,,v16,,,,,2.051,1
fold2_room1_mix0353,fold2,walk,0,,,,,critical,R,v11core,12420030803,daily,1,,,,v16,1,0.92,9.0,-9.0,1.713,1
fold2_room1_mix0354,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030804,daily,1,,,,v16,,,,,1.998,1
fold2_room1_mix0355,fold2,walk,2,horn,R,bike_bell,L,critical,R,v11core,12420030805,daily,1,light,150,47.0,v16,,,,,1.447,1
fold2_room1_mix0356,fold2,walk,0,,,,,caution,L,v11core,12420030806,residential,1,,,,v16,,,,,1.685,1
fold2_room1_mix0357,fold2,walk,0,,,,,critical,L,v11core,12420030807,daily,2,,,,v16,1,1.12,13.7,-7.4,1.725,1
fold2_room1_mix0358,fold2,static,0,,,,,critical,R,v11core,12420030808,daily,3,light,150,48.1,v16,1,0.98,14.6,-6.9,1.508,1
fold2_room1_mix0359,fold2,walk,1,siren,L,,,caution,R,v11core,12420030809,daily,2,,,,v16,,,,,1.949,1
fold2_room1_mix0360,fold2,walk,2,bike_bell,R,bike_bell,L,na,,v11core,12420030810,residential,0,,,,v16,,,,,1.784,1
fold2_room1_mix0361,fold2,walk,0,,,,,critical,L,v11core,12420030811,arterial,3,,,,v16,,,,,1.918,1
fold2_room1_mix0362,fold2,walk,1,bike_bell,R,,,na,,v11core,12420030812,residential,0,,,,v16,,,,,1.599,1
fold2_room1_mix0363,fold2,static,2,siren,R,crossing,R,critical,R,v11core,12420030813,daily,1,light,150,47.5,v16,1,1.17,14.9,-9.9,2.034,1
fold2_room1_mix0364,fold2,static,1,siren,L,,,safe,L,v11core,12420030814,daily,1,,,,v16,,,,,1.501,1
fold2_room1_mix0365,fold2,static,2,siren,R,horn,L,na,,v11core,12420030815,residential,0,,,,v16,,,,,1.649,1
fold2_room1_mix0366,fold2,static,0,,,,,critical,L,v11core,12420030816,residential,1,,,,v16,,,,,1.892,1
fold2_room1_mix0367,fold2,walk,2,horn,R,bike_bell,L,safe,R,v11core,12420030817,daily,1,,,,v16,,,,,1.728,1
fold2_room1_mix0368,fold2,walk,0,,,,,critical,R,v11core,12420030818,daily,1,,,,v16,,,,,2.095,1
fold2_room1_mix0369,fold2,walk,1,siren,L,,,critical,R,v11core,12420030819,daily,1,,,,v16,,,,,1.478,1
fold2_room1_mix0370,fold2,static,2,backup_beep,L,crossing,R,safe,L,v11core,12420030820,arterial,1,,,,v16,,,,,1.587,1
fold2_room1_mix0371,fold2,walk,1,siren,R,,,na,,v11core,12420030821,residential,0,,,,v16,,,,,1.538,1
fold2_room1_mix0372,fold2,static,0,,,,,na,,v11core,12420030822,residential,0,,,,v16,,,,,1.891,1
fold2_room1_mix0373,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030823,residential,1,,,,v16,,,,,1.490,1
fold2_room1_mix0374,fold2,walk,1,horn,L,,,na,,v11core,12420030824,residential,0,,,,v16,,,,,1.919,1
fold2_room1_mix0375,fold2,static,2,siren,L,crossing,L,caution,R,v11core,12420030825,daily,1,,,,v16,,,,,1.564,1
fold2_room1_mix0376,fold2,walk,1,bike_bell,R,,,caution,R,v11core,12420030826,daily,3,light,150,47.8,v16,,,,,1.690,1
fold2_room1_mix0377,fold2,walk,0,,,,,critical,L,v11core,12420030827,residential,1,,,,v16,1,1.17,13.5,-7.8,1.726,1
fold2_room1_mix0378,fold2,walk,0,,,,,safe,R,v11core,12420030828,residential,1,,,,v16,,,,,1.696,1
fold2_room1_mix0379,fold2,static,2,horn,L,crossing,R,caution,R,v11core,12420030829,daily,1,,,,v16,,,,,1.747,1
fold2_room1_mix0380,fold2,static,0,,,,,caution,L,v11core,12420030830,daily,2,,,,v16,,,,,1.760,1
fold2_room1_mix0381,fold2,walk,1,crossing,R,,,caution,R,v11core,12420030831,daily,3,,,,v16,,,,,1.445,1
fold2_room1_mix0382,fold2,walk,0,,,,,na,,v11core,12420030832,residential,0,,,,v16,,,,,2.071,1
fold2_room1_mix0383,fold2,static,1,horn,L,,,critical,L,v11core,12420030833,arterial,3,,,,v16,,,,,1.806,1
fold2_room1_mix0384,fold2,walk,0,,,,,critical,R,v11core,12420030834,residential,2,moderate,600,54.7,v16,1,0.95,7.8,-8.0,1.568,1
fold2_room1_mix0385,fold2,walk,0,,,,,caution,L,v11core,12420030835,daily,3,,,,v16,,,,,1.889,1
fold2_room1_mix0386,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030836,residential,2,,,,v16,,,,,1.446,1
fold2_room1_mix0387,fold2,static,0,,,,,safe,R,v11core,12420030837,daily,3,,,,v16,,,,,2.019,1
fold2_room1_mix0388,fold2,walk,0,,,,,safe,L,v11core,12420030838,arterial,2,,,,v16,,,,,1.792,1
fold2_room1_mix0389,fold2,walk,1,crossing,R,,,critical,R,v11core,12420030839,daily,1,,,,v16,,,,,1.555,1
fold2_room1_mix0390,fold2,static,0,,,,,na,,v11core,12420030840,residential,0,light,150,46.8,v16,,,,,1.966,1
fold2_room1_mix0391,fold2,walk,1,bike_bell,L,,,na,,v11core,12420030841,residential,0,,,,v16,,,,,2.040,1
fold2_room1_mix0392,fold2,static,0,,,,,critical,L,v11core,12420030842,residential,1,,,,v16,1,0.62,10.7,-8.9,1.548,1
fold2_room1_mix0393,fold2,walk,0,,,,,safe,L,v11core,12420030843,arterial,2,,,,v16,,,,,1.792,1
fold2_room1_mix0394,fold2,static,0,,,,,caution,R,v11core,12420030844,daily,2,,,,v16,,,,,1.539,1
fold2_room1_mix0395,fold2,walk,1,siren,R,,,critical,L,v11core,12420030845,residential,1,,,,v16,1,0.98,5.3,-9.2,2.042,1
fold2_room1_mix0396,fold2,walk,1,backup_beep,L,,,critical,R,v11core,12420030846,residential,1,,,,v16,,,,,1.816,1
fold2_room1_mix0397,fold2,walk,1,horn,R,,,caution,R,v11core,12420030847,residential,1,,,,v16,,,,,1.526,1
fold2_room1_mix0398,fold2,walk,0,,,,,safe,R,v11core,12420030848,residential,1,light,150,49.6,v16,,,,,1.781,1
fold2_room1_mix0399,fold2,walk,0,,,,,critical,L,v11core,12420030849,residential,1,,,,v16,1,1.15,14.5,-8.1,1.692,1
fold2_room1_mix0400,fold2,walk,0,,,,,safe,R,v11core,12420030850,daily,2,,,,v16,,,,,1.830,1
fold2_room1_mix0401,fold2,walk,0,,,,,critical,L,v11core,12420030851,daily,1,moderate,600,57.1,v16,1,1.07,8.5,-8.2,1.649,1
fold2_room1_mix0402,fold2,static,1,siren,L,,,na,,v11core,12420030852,residential,0,,,,v16,,,,,2.001,1
fold2_room1_mix0403,fold2,walk,0,,,,,critical,L,v11core,12420030853,arterial,3,,,,v16,,,,,1.595,1
fold2_room1_mix0404,fold2,static,2,horn,R,bike_bell,L,caution,R,v11core,12420030854,daily,1,,,,v16,,,,,1.527,1
fold2_room1_mix0405,fold2,walk,1,bike_bell,R,,,safe,R,v11core,12420030855,daily,3,,,,v16,,,,,1.686,1
fold2_room1_mix0406,fold2,static,0,,,,,safe,L,v11core,12420030856,daily,2,,,,v16,,,,,2.072,1
fold2_room1_mix0407,fold2,walk,1,horn,R,,,critical,L,v11core,12420030857,daily,1,,,,v16,,,,,1.752,1
fold2_room1_mix0408,fold2,walk,0,,,,,caution,R,v11core,12420030858,daily,1,,,,v16,,,,,1.497,1
fold2_room1_mix0409,fold2,walk,0,,,,,safe,L,v11core,12420030859,arterial,2,,,,v16,,,,,1.758,1
fold2_room1_mix0410,fold2,walk,0,,,,,na,,v11core,12420030860,residential,0,,,,v16,,,,,1.995,1
fold2_room1_mix0411,fold2,walk,0,,,,,caution,L,v11core,12420030861,arterial,3,light,150,46.6,v16,,,,,1.733,1
fold2_room1_mix0412,fold2,walk,0,,,,,na,,v11core,12420030862,residential,0,,,,v16,,,,,1.639,1
fold2_room1_mix0413,fold2,walk,1,crossing,R,,,na,,v11core,12420030863,residential,0,,,,v16,,,,,1.699,1
fold2_room1_mix0414,fold2,walk,2,backup_beep,L,crossing,R,critical,L,v11core,12420030864,residential,2,,,,v16,1,1.04,11.7,-6.1,1.797,1
fold2_room1_mix0415,fold2,static,2,siren,L,siren,R,critical,L,v11core,12420030865,arterial,3,,,,v16,,,,,1.550,1
fold2_room1_mix0416,fold2,walk,1,horn,R,,,safe,L,v11core,12420030866,daily,1,moderate,600,57.2,v16,,,,,2.062,1
fold2_room1_mix0417,fold2,static,0,,,,,na,,v11core,12420030867,residential,0,,,,v16,,,,,1.481,1
fold2_room1_mix0418,fold2,static,0,,,,,safe,R,v11core,12420030868,daily,2,,,,v16,,,,,1.462,1
fold2_room1_mix0419,fold2,walk,0,,,,,caution,R,v11core,12420030869,residential,1,,,,v16,,,,,2.022,1
fold2_room1_mix0420,fold2,static,1,horn,L,,,critical,L,v11core,12420030870,daily,1,heavy,2500,64.9,v16,1,1.15,13.5,-8.3,1.482,1
fold2_room1_mix0421,fold2,walk,2,horn,L,bike_bell,L,safe,L,v11core,12420030871,arterial,3,,,,v16,,,,,1.731,1
fold2_room1_mix0422,fold2,walk,2,bike_bell,L,crossing,R,critical,L,v11core,12420030872,arterial,1,light,150,45.8,v16,,,,,1.793,1
fold2_room1_mix0423,fold2,walk,0,,,,,safe,R,v11core,12420030873,arterial,3,,,,v16,,,,,1.990,1
fold2_room1_mix0424,fold2,walk,1,backup_beep,L,,,caution,R,v11core,12420030874,residential,1,light,150,48.5,v16,,,,,1.480,1
fold2_room1_mix0425,fold2,walk,1,backup_beep,L,,,na,,v11core,12420030875,residential,0,,,,v16,,,,,1.423,1
fold2_room1_mix0426,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030876,daily,1,,,,v16,,,,,1.743,1
fold2_room1_mix0427,fold2,walk,2,backup_beep,L,backup_beep,R,na,,v11core,12420030877,daily,0,,,,v16,,,,,2.039,1
fold2_room1_mix0428,fold2,static,1,bike_bell,R,,,caution,L,v11core,12420030878,residential,1,,,,v16,,,,,1.452,1
fold2_room1_mix0429,fold2,walk,0,,,,,critical,L,v11core,12420030879,daily,2,,,,v16,,,,,1.872,1
fold2_room1_mix0430,fold2,walk,0,,,,,critical,R,v11core,12420030880,residential,1,,,,v16,1,0.71,15.0,-6.6,1.850,1
fold2_room1_mix0431,fold2,walk,0,,,,,caution,L,v11core,12420030881,residential,1,,,,v16,,,,,1.457,1
fold2_room1_mix0432,fold2,walk,0,,,,,critical,R,v11core,12420030882,residential,1,,,,v16,,,,,1.734,1
fold2_room1_mix0433,fold2,static,0,,,,,caution,R,v11core,12420030883,arterial,1,,,,v16,,,,,1.833,1
fold2_room1_mix0434,fold2,walk,0,,,,,caution,R,v11core,12420030884,residential,1,,,,v16,,,,,1.583,1
fold2_room1_mix0435,fold2,walk,0,,,,,caution,R,v11core,12420030885,arterial,3,,,,v16,,,,,1.948,1
fold2_room1_mix0436,fold2,walk,0,,,,,na,,v11core,12420030886,residential,0,,,,v16,,,,,1.486,1
fold2_room1_mix0437,fold2,walk,0,,,,,critical,L,v11core,12420030887,residential,1,moderate,600,55.4,v16,,,,,1.775,1
fold2_room1_mix0438,fold2,walk,0,,,,,critical,L,v11core,12420030888,daily,1,,,,v16,,,,,1.588,1
fold2_room1_mix0439,fold2,walk,0,,,,,na,,v11core,12420030889,residential,0,moderate,600,56.9,v16,,,,,2.066,1
fold2_room1_mix0440,fold2,walk,0,,,,,critical,L,v11core,12420030890,daily,1,,,,v16,1,0.70,6.7,-6.1,1.460,1
fold2_room1_mix0441,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030891,daily,1,,,,v16,,,,,1.979,1
fold2_room1_mix0442,fold2,walk,2,bike_bell,L,bike_bell,R,caution,L,v11core,12420030892,residential,1,,,,v16,,,,,1.767,1
fold2_room1_mix0443,fold2,walk,0,,,,,caution,L,v11core,12420030893,daily,1,,,,v16,,,,,1.672,1
fold2_room1_mix0444,fold2,walk,0,,,,,caution,L,v11core,12420030894,daily,1,moderate,600,55.4,v16,,,,,1.766,1
fold2_room1_mix0445,fold2,walk,1,crossing,R,,,critical,L,v11core,12420030895,arterial,2,,,,v16,,,,,1.886,1
fold2_room1_mix0446,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030896,daily,3,,,,v16,,,,,1.612,1
fold2_room1_mix0447,fold2,walk,1,horn,R,,,caution,R,v11core,12420030897,daily,1,,,,v16,,,,,1.522,1
fold2_room1_mix0448,fold2,walk,0,,,,,safe,R,v11core,12420030898,arterial,2,light,150,45.4,v16,,,,,1.652,1
fold2_room1_mix0449,fold2,static,2,backup_beep,L,backup_beep,R,safe,R,v11core,12420030899,daily,2,,,,v16,,,,,1.986,1
fold2_room1_mix0450,fold2,walk,1,backup_beep,R,,,critical,L,v11core,12420030900,arterial,3,light,150,45.5,v16,,,,,1.699,1
fold2_room1_mix0451,fold2,walk,2,siren,L,bike_bell,L,caution,R,v11core,12420030901,residential,1,,,,v16,,,,,1.897,1
fold2_room1_mix0452,fold2,static,0,,,,,safe,L,v11core,12420030902,residential,2,,,,v16,,,,,1.474,1
fold2_room1_mix0453,fold2,walk,1,horn,R,,,safe,R,v11core,12420030903,daily,1,,,,v16,,,,,1.821,1
fold2_room1_mix0454,fold2,walk,0,,,,,safe,R,v11core,12420030904,residential,1,moderate,600,53.4,v16,,,,,1.963,1
fold2_room1_mix0455,fold2,walk,2,siren,L,siren,R,critical,L,v11core,12420030905,daily,1,light,150,48.7,v16,,,,,1.595,1
fold2_room1_mix0456,fold2,walk,0,,,,,safe,L,v11core,12420030906,daily,1,,,,v16,,,,,1.742,1
fold2_room1_mix0457,fold2,walk,0,,,,,caution,L,v11core,12420030907,residential,1,,,,v16,,,,,1.565,1
fold2_room1_mix0458,fold2,static,0,,,,,safe,L,v11core,12420030908,residential,1,light,150,45.8,v16,,,,,1.985,1
fold2_room1_mix0459,fold2,walk,1,siren,R,,,critical,R,v11core,12420030909,daily,1,heavy,2500,61.4,v16,,,,,1.916,1
fold2_room1_mix0460,fold2,walk,1,bike_bell,L,,,safe,L,v11core,12420030910,daily,1,,,,v16,,,,,1.777,1
fold2_room1_mix0461,fold2,walk,2,horn,R,backup_beep,L,safe,R,v11core,12420030911,residential,1,,,,v16,,,,,1.985,1
fold2_room1_mix0462,fold2,static,2,backup_beep,R,crossing,R,caution,R,v11core,12420030912,daily,1,,,,v16,,,,,2.081,1
fold2_room1_mix0463,fold2,walk,1,backup_beep,R,,,safe,R,v11core,12420030913,residential,1,light,150,48.8,v16,,,,,1.649,1
fold2_room1_mix0464,fold2,walk,1,horn,L,,,caution,L,v11core,12420030914,daily,1,,,,v16,,,,,1.758,1
fold2_room1_mix0465,fold2,walk,1,crossing,L,,,na,,v11core,12420030915,residential,0,,,,v16,,,,,1.778,1
