car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
,fold32_room1_mix1518,,walk,0,0,v12bike,v12ext,15158873893,fold32,,,,
,fold32_room1_mix1519,,static,0,0,v12bike,v12ext,15158978622,fold32,,,,
,fold32_room1_mix1520,,walk,0,0,v12bike,v12ext,15159083351,fold32,,,,
,fold32_room1_mix1521,,static,0,0,v12bike,v12ext,15159188080,fold32,,,,
,fold32_room1_mix1522,,walk,0,0,v12bike,v12ext,15159292809,fold32,,,,
,fold32_room1_mix1523,,static,0,0,v12bike,v12ext,15159397538,fold32,,,,
,fold32_room1_mix1524,,walk,0,0,v12bike,v12ext,15159502267,fold32,,,,
,fold32_room1_mix1525,,static,0,0,v12bike,v12ext,15159606996,fold32,,,,
,fold32_room1_mix1526,,walk,0,0,v12bike,v12ext,15159711725,fold32,,,,
,fold32_room1_mix1527,,static,0,0,v12bike,v12ext,15159816454,fold32,,,,
,fold32_room1_mix1528,,walk,0,0,v12bike,v12ext,15159921183,fold32,,,,
,fold32_room1_mix1529,,static,0,0,v12bike,v12ext,15160025912,fold32,,,,
,fold32_room1_mix1530,,walk,0,0,v12bike,v12ext,15160130641,fold32,,,,
,fold32_room1_mix1531,,static,0,0,v12bike,v12ext,15160235370,fold32,,,,
,fold32_room1_mix1532,,walk,0,0,v12bike,v12ext,15160340099,fold32,,,,
,fold32_room1_mix1533,,static,0,0,v12bike,v12ext,15160444828,fold32,,,,
,fold32_room1_mix1534,,walk,0,0,v12bike,v12ext,15160549557,fold32,,,,
,fold32_room1_mix1535,,static,0,0,v12bike,v12ext,15160654286,fold32,,,,
,fold32_room1_mix1536,,walk,0,0,v12bike,v12ext,15160759015,fold32,,,,
,fold32_room1_mix1537,,static,0,0,v12bike,v12ext,15160863744,fold32,,,,
,fold32_room1_mix1538,,walk,0,0,v12bike,v12ext,15160968473,fold32,,,,
,fold32_room1_mix1539,,static,0,0,v12bike,v12ext,15161073202,fold32,,,,
,fold32_room1_mix1540,,walk,0,0,v12bike,v12ext,15161177931,fold32,,,,
,fold32_room1_mix1541,,static,0,0,v12bike,v12ext,15161282660,fold32,,,,
,fold32_room1_mix1542,,walk,0,0,v12bike,v12ext,15161387389,fold32,,,,
,fold32_room1_mix1543,,static,0,0,v12bike,v12ext,15161492118,fold32,,,,
,fold32_room1_mix1544,,walk,0,0,v12bike,v12ext,15161596847,fold32,,,,
,fold32_room1_mix1545,,static,0,0,v12bike,v12ext,15161701576,fold32,,,,
,fold32_room1_mix1546,,walk,0,0,v12bike,v12ext,15161806305,fold32,,,,
,fold32_room1_mix1547,,static,0,0,v12bike,v12ext,15161911034,fold32,,,,
,fold32_room1_mix1548,,walk,0,0,v12bike,v12ext,15162015763,fold32,,,,
,fold32_room1_mix1549,,static,0,0,v12bike,v12ext,15162120492,fold32,,,,
,fold32_room1_mix1550,,walk,0,0,v12bike,v12ext,15162225221,fold32,,,,
,fold32_room1_mix1551,,static,0,0,v12bike,v12ext,15162329950,fold32,,,,
,fold32_room1_mix1552,,walk,0,0,v12bike,v12ext,15162434679,fold32,,,,
,fold32_room1_mix1553,,static,0,0,v12bike,v12ext,15162539408,fold32,,,,
,fold32_room1_mix1554,,walk,0,0,v12bike,v12ext,15162644137,fold32,,,,
,fold32_room1_mix1555,,static,0,0,v12bike,v12ext,15162748866,fold32,,,,
,fold32_room1_mix1556,,walk,0,0,v12bike,v12ext,15162853595,fold32,,,,
,fold32_room1_mix1557,,static,0,0,v12bike,v12ext,15162958324,fold32,,,,
,fold32_room1_mix1558,,walk,0,0,v12bike,v12ext,15163063053,fold32,,,,
,fold32_room1_mix1559,,static,0,0,v12bike,v12ext,15163167782,fold32,,,,
,fold32_room1_mix1560,,walk,0,0,v12bike,v12ext,15163272511,fold32,,,,
,fold32_room1_mix1561,,static,0,0,v12bike,v12ext,15163377240,fold32,,,,
,fold32_room1_mix1562,,walk,0,0,v12bike,v12ext,15163481969,fold32,,,,
,fold32_room1_mix1563,,static,0,0,v12bike,v12ext,15163586698,fold32,,,,
,fold32_room1_mix1564,,walk,0,0,v12bike,v12ext,15163691427,fold32,,,,
,fold32_room1_mix1565,,static,0,0,v12bike,v12ext,15163796156,fold32,,,,
,fold32_room1_mix1566,,walk,0,0,v12bike,v12ext,15163900885,fold32,,,,
,fold32_room1_mix1567,,static,0,0,v12bike,v12ext,15164005614,fold32,,,,
,fold32_room1_mix1568,,walk,0,0,v12bike,v12ext,15164110343,fold32,,,,
,fold32_room1_mix1569,,static,0,0,v12bike,v12ext,15164215072,fold32,,,,
,fold32_room1_mix1570,,walk,0,0,v12bike,v12ext,15164319801,fold32,,,,
,fold32_room1_mix1571,,static,0,0,v12bike,v12ext,15164424530,fold32,,,,
,fold32_room1_mix1572,,walk,0,0,v12bike,v12ext,15164529259,fold32,,,,
,fold32_room1_mix1573,,static,0,0,v12bike,v12ext,15164633988,fold32,,,,
,fold32_room1_mix1574,,walk,0,0,v12bike,v12ext,15164738717,fold32,,,,
,fold32_room1_mix1575,,static,0,0,v12bike,v12ext,15164843446,fold32,,,,
,fold32_room1_mix1576,,walk,0,0,v12bike,v12ext,15164948175,fold32,,,,
,fold32_room1_mix1577,,static,0,0,v12bike,v12ext,15165052904,fold32,,,,
,fold32_room1_mix1578,,walk,0,0,v12bike,v12ext,15165157633,fold32,,,,
,fold32_room1_mix1579,,static,0,0,v12bike,v12ext,15165262362,fold32,,,,
,fold32_room1_mix1580,,walk,0,0,v12bike,v12ext,15165367091,fold32,,,,
,fold32_room1_mix1581,,static,0,0,v12bike,v12ext,15165471820,fold32,,,,
,fold32_room1_mix1582,,walk,0,0,v12bike,v12ext,15165576549,fold32,,,,
,fold32_room1_mix1583,,static,0,0,v12bike,v12ext,15165681278,fold32,,,,
,fold32_room1_mix1584,,walk,0,0,v12bike,v12ext,15165786007,fold32,,,,
,fold32_room1_mix1585,,static,0,0,v12bike,v12ext,15165890736,fold32,,,,
,fold32_room1_mix1586,,walk,0,0,v12bike,v12ext,15165995465,fold32,,,,
,fold32_room1_mix1587,,static,0,0,v12bike,v12ext,15166100194,fold32,,,,
,fold32_room1_mix1588,,walk,0,0,v12bike,v12ext,15166204923,fold32,,,,
,fold32_room1_mix1589,,static,0,0,v12bike,v12ext,15166309652,fold32,,,,
,fold32_room1_mix1590,,walk,0,0,v12bike,v12ext,15166414381,fold32,,,,
,fold32_room1_mix1591,,static,0,0,v12bike,v12ext,15166519110,fold32,,,,
,fold32_room1_mix1592,,walk,0,0,v12bike,v12ext,15166623839,fold32,,,,
,fold32_room1_mix1593,,static,0,0,v12bike,v12ext,15166728568,fold32,,,,
,fold32_room1_mix1594,,walk,0,0,v12bike,v12ext,15166833297,fold32,,,,
,fold32_room1_mix1595,,static,0,0,v12bike,v12ext,15166938026,fold32,,,,
,fold32_room1_mix1596,,walk,0,0,v12bike,v12ext,15167042755,fold32,,,,
,fold32_room1_mix1597,,static,0,0,v12bike,v12ext,15167147484,fold32,,,,
,fold32_room1_mix1598,,walk,0,0,v12bike,v12ext,15167252213,fold32,,,,
,fold32_room1_mix1599,,static,0,0,v12bike,v12ext,15167356942,fold32,,,,
,fold32_room1_mix1600,,walk,0,0,v12bike,v12ext,15167461671,fold32,,,,
,fold32_room1_mix1601,,static,0,0,v12bike,v12ext,15167566400,fold32,,,,
,fold32_room1_mix1602,,walk,0,0,v12bike,v12ext,15167671129,fold32,,,,
,fold32_room1_mix1603,,static,0,0,v12bike,v12ext,15167775858,fold32,,,,
,fold32_room1_mix1604,,walk,0,0,v12bike,v12ext,15167880587,fold32,,,,
,fold32_room1_mix1605,,static,0,0,v12bike,v12ext,15167985316,fold32,,,,
,fold32_room1_mix1606,,walk,0,0,v12bike,v12ext,15168090045,fold32,,,,
,fold32_room1_mix1607,,static,0,0,v12bike,v12ext,15168194774,fold32,,,,
,fold32_room1_mix1608,,walk,0,0,v12bike,v12ext,15168299503,fold32,,,,
,fold32_room1_mix1609,,static,0,0,v12bike,v12ext,15168404232,fold32,,,,
,fold32_room1_mix1610,,walk,0,0,v12bike,v12ext,15168508961,fold32,,,,
,fold32_room1_mix1611,,static,0,0,v12bike,v12ext,15168613690,fold32,,,,
,fold32_room1_mix1612,,walk,0,0,v12bike,v12ext,15168718419,fold32,,,,
,fold32_room1_mix1613,,static,0,0,v12bike,v12ext,15168823148,fold32,,,,
,fold32_room1_mix1614,,walk,0,0,v12bike,v12ext,15168927877,fold32,,,,
,fold32_room1_mix1615,,static,0,0,v12bike,v12ext,15169032606,fold32,,,,
,fold32_room1_mix1616,,walk,0,0,v12bike,v12ext,15169137335,fold32,,,,
,fold32_room1_mix1617,,static,0,0,v12bike,v12ext,15169242064,fold32,,,,
,fold32_room1_mix1618,,walk,0,0,v12bike,v12ext,15169346793,fold32,,,,
,fold32_room1_mix1619,,static,0,0,v12bike,v12ext,15169451522,fold32,,,,
,fold32_room1_mix1620,,walk,0,0,v12bike,v12ext,15169556251,fold32,,,,
,fold32_room1_mix1621,,static,0,0,v12bike,v12ext,15169660980,fold32,,,,
,fold32_room1_mix1622,,walk,0,0,v12bike,v12ext,15169765709,fold32,,,,
,fold32_room1_mix1623,,static,0,0,v12bike,v12ext,15169870438,fold32,,,,
,fold32_room1_mix1624,,walk,0,0,v12bike,v12ext,15169975167,fold32,,,,
,fold32_room1_mix1625,,static,0,0,v12bike,v12ext,15170079896,fold32,,,,
,fold32_room1_mix1626,,walk,0,0,v12bike,v12ext,15170184625,fold32,,,,
,fold32_room1_mix1627,,static,0,0,v12bike,v12ext,15170289354,fold32,,,,
,fold32_room1_mix1628,,walk,0,0,v12bike,v12ext,15170394083,fold32,,,,
,fold32_room1_mix1629,,static,0,0,v12bike,v12ext,15170498812,fold32,,,,
,fold32_room1_mix1630,,walk,0,0,v12bike,v12ext,15170603541,fold32,,,,
,fold32_room1_mix1631,,static,0,0,v12bike,v12ext,15170708270,fold32,,,,
,fold32_room1_mix1632,,walk,0,0,v12bike,v12ext,15170812999,fold32,,,,
,fold32_room1_mix1633,,static,0,0,v12bike,v12ext,15170917728,fold32,,,,
,fold32_room1_mix1634,,walk,0,0,v12bike,v12ext,15171022457,fold32,,,,
,fold32_room1_mix1635,,static,0,0,v12bike,v12ext,15171127186,fold32,,,,
,fold32_room1_mix1636,,walk,0,0,v12bike,v12ext,15171231915,fold32,,,,
,fold32_room1_mix1637,,static,0,0,v12bike,v12ext,15171336644,fold32,,,,
,fold32_room1_mix1638,,walk,0,0,v12bike,v12ext,15171441373,fold32,,,,
,fold32_room1_mix1639,,static,0,0,v12bike,v12ext,15171546102,fold32,,,,
,fold32_room1_mix1640,,walk,0,0,v12bike,v12ext,15171650831,fold32,,,,
,fold32_room1_mix1641,,static,0,0,v12bike,v12ext,15171755560,fold32,,,,
,fold32_room1_mix1642,,walk,0,0,v12bike,v12ext,15171860289,fold32,,,,
,fold32_room1_mix1643,,static,0,0,v12bike,v12ext,15171965018,fold32,,,,
,fold32_room1_mix1644,,walk,0,0,v12bike,v12ext,15172069747,fold32,,,,
,fold32_room1_mix1645,,static,0,0,v12bike,v12ext,15172174476,fold32,,,,
,fold32_room1_mix1646,,walk,0,0,v12bike,v12ext,15172279205,fold32,,,,
,fold32_room1_mix1647,,static,0,0,v12bike,v12ext,15172383934,fold32,,,,
,fold32_room1_mix1648,,walk,0,0,v12bike,v12ext,15172488663,fold32,,,,
,fold32_room1_mix1649,,static,0,0,v12bike,v12ext,15172593392,fold32,,,,
,fold32_room1_mix1650,,walk,0,0,v12bike,v12ext,15172698121,fold32,,,,
,fold32_room1_mix1651,,static,0,0,v12train,v12ext,15172802850,fold32,,,,
,fold32_room1_mix1652,,walk,0,0,v12train,v12ext,15172907579,fold32,,,,
,fold32_room1_mix1653,,static,0,0,v12train,v12ext,15173012308,fold32,,,,
,fold32_room1_mix1654,,walk,0,0,v12train,v12ext,15173117037,fold32,,,,
,fold32_room1_mix1655,,static,0,0,v12train,v12ext,15173221766,fold32,,,,
,fold32_room1_mix1656,,walk,0,0,v12train,v12ext,15173326495,fold32,,,,
,fold32_room1_mix1657,,static,0,0,v12train,v12ext,15173431224,fold32,,,,
,fold32_room1_mix1658,,walk,0,0,v12train,v12ext,15173535953,fold32,,,,
,fold32_room1_mix1659,,static,0,0,v12train,v12ext,15173640682,fold32,,,,
,fold32_room1_mix1660,,walk,0,0,v12train,v12ext,15173745411,fold32,,,,
,fold32_room1_mix1661,,static,0,0,v12train,v12ext,15173850140,fold32,,,,
,fold32_room1_mix1662,,walk,0,0,v12train,v12ext,15173954869,fold32,,,,
,fold32_room1_mix1663,,static,0,0,v12train,v12ext,15174059598,fold32,,,,
,fold32_room1_mix1664,,walk,0,0,v12train,v12ext,15174164327,fold32,,,,
,fold32_room1_mix1665,,static,0,0,v12train,v12ext,15174269056,fold32,,,,
,fold32_room1_mix1666,,walk,0,0,v12train,v12ext,15174373785,fold32,,,,
,fold32_room1_mix1667,,static,0,0,v12train,v12ext,15174478514,fold32,,,,
,fold32_room1_mix1668,,walk,0,0,v12train,v12ext,15174583243,fold32,,,,
,fold32_room1_mix1669,,static,0,0,v12train,v12ext,15174687972,fold32,,,,
,fold32_room1_mix1670,,walk,0,0,v12train,v12ext,15174792701,fold32,,,,
,fold32_room1_mix1671,,static,0,0,v12train,v12ext,15174897430,fold32,,,,
,fold32_room1_mix1672,,walk,0,0,v12train,v12ext,15175002159,fold32,,,,
,fold32_room1_mix1673,,static,0,0,v12train,v12ext,15175106888,fold32,,,,
,fold32_room1_mix1674,,walk,0,0,v12train,v12ext,15175211617,fold32,,,,
,fold32_room1_mix1675,,static,0,0,v12train,v12ext,15175316346,fold32,,,,
,fold32_room1_mix1676,,walk,0,0,v12train,v12ext,15175421075,fold32,,,,
,fold32_room1_mix1677,,static,0,0,v12train,v12ext,15175525804,fold32,,,,
,fold32_room1_mix1678,,walk,0,0,v12train,v12ext,15175630533,fold32,,,,
,fold32_room1_mix1679,,static,0,0,v12train,v12ext,15175735262,fold32,,,,
,fold32_room1_mix1680,,walk,0,0,v12train,v12ext,15175839991,fold32,,,,
,fold32_room1_mix1681,,static,0,0,v12train,v12ext,15175944720,fold32,,,,
,fold32_room1_mix1682,,walk,0,0,v12train,v12ext,15176049449,fold32,,,,
,fold32_room1_mix1683,,static,0,0,v12train,v12ext,15176154178,fold32,,,,
,fold32_room1_mix1684,,walk,0,0,v12train,v12ext,15176258907,fold32,,,,
,fold32_room1_mix1685,,static,0,0,v12train,v12ext,15176363636,fold32,,,,
,fold32_room1_mix1686,,walk,0,0,v12train,v12ext,15176468365,fold32,,,,
,fold32_room1_mix1687,,static,0,0,v12train,v12ext,15176573094,fold32,,,,
,fold32_room1_mix1688,,walk,0,0,v12train,v12ext,15176677823,fold32,,,,
,fold32_room1_mix1689,,static,0,0,v12train,v12ext,15176782552,fold32,,,,
,fold32_room1_mix1690,,walk,0,0,v12train,v12ext,15176887281,fold32,,,,
,fold32_room1_mix1691,,static,0,0,v12train,v12ext,15176992010,fold32,,,,
,fold32_room1_mix1692,,walk,0,0,v12train,v12ext,15177096739,fold32,,,,
,fold32_room1_mix1693,,static,0,0,v12train,v12ext,15177201468,fold32,,,,
,fold32_room1_mix1694,,walk,0,0,v12train,v12ext,15177306197,fold32,,,,
,fold32_room1_mix1695,,static,0,0,v12train,v12ext,15177410926,fold32,,,,
,fold32_room1_mix1696,,walk,0,0,v12train,v12ext,15177515655,fold32,,,,
,fold32_room1_mix1697,,static,0,0,v12train,v12ext,15177620384,fold32,,,,
,fold32_room1_mix1698,,walk,0,0,v12train,v12ext,15177725113,fold32,,,,
,fold32_room1_mix1699,,static,0,0,v12train,v12ext,15177829842,fold32,,,,
,fold32_room1_mix1700,,walk,0,0,v12train,v12ext,15177934571,fold32,,,,
,fold32_room1_mix1701,,static,0,0,v12train,v12ext,15178039300,fold32,,,,
,fold32_room1_mix1702,,walk,0,0,v12train,v12ext,15178144029,fold32,,,,
,fold32_room1_mix1703,,static,0,0,v12train,v12ext,15178248758,fold32,,,,
,fold32_room1_mix1704,,walk,0,0,v12train,v12ext,15178353487,fold32,,,,
,fold32_room1_mix1705,,static,0,0,v12train,v12ext,15178458216,fold32,,,,
,fold32_room1_mix1706,,walk,0,0,v12train,v12ext,15178562945,fold32,,,,
,fold32_room1_mix1707,,static,0,0,v12train,v12ext,15178667674,fold32,,,,
,fold32_room1_mix1708,,walk,0,0,v12train,v12ext,15178772403,fold32,,,,
,fold32_room1_mix1709,,static,0,0,v12train,v12ext,15178877132,fold32,,,,
,fold32_room1_mix1710,,walk,0,0,v12train,v12ext,15178981861,fold32,,,,
,fold32_room1_mix1711,,static,0,0,v12train,v12ext,15179086590,fold32,,,,
,fold32_room1_mix1712,,walk,0,0,v12train,v12ext,15179191319,fold32,,,,
,fold32_room1_mix1713,,static,0,0,v12train,v12ext,15179296048,fold32,,,,
,fold32_room1_mix1714,,walk,0,0,v12train,v12ext,15179400777,fold32,,,,
,fold32_room1_mix1715,,static,0,0,v12train,v12ext,15179505506,fold32,,,,
,fold32_room1_mix1716,,walk,0,0,v12train,v12ext,15179610235,fold32,,,,
,fold32_room1_mix1717,,static,0,0,v12train,v12ext,15179714964,fold32,,,,
,fold32_room1_mix1718,,walk,0,0,v12train,v12ext,15179819693,fold32,,,,
,fold32_room1_mix1719,,static,0,0,v12train,v12ext,15179924422,fold32,,,,
,fold32_room1_mix1720,,walk,0,0,v12train,v12ext,15180029151,fold32,,,,
,fold32_room1_mix1721,,static,0,0,v12train,v12ext,15180133880,fold32,,,,
,fold32_room1_mix1722,,walk,0,0,v12train,v12ext,15180238609,fold32,,,,
,fold32_room1_mix1723,,static,0,0,v12train,v12ext,15180343338,fold32,,,,
,fold32_room1_mix1724,,walk,0,0,v12train,v12ext,15180448067,fold32,,,,
,fold32_room1_mix1725,,static,0,0,v12train,v12ext,15180552796,fold32,,,,
,fold32_room1_mix1726,,walk,0,0,v12train,v12ext,15180657525,fold32,,,,
,fold32_room1_mix1727,,static,0,0,v12train,v12ext,15180762254,fold32,,,,
,fold32_room1_mix1728,,walk,0,0,v12train,v12ext,15180866983,fold32,,,,
,fold32_room1_mix1729,,static,0,0,v12train,v12ext,15180971712,fold32,,,,
,fold32_room1_mix1730,,walk,0,0,v12train,v12ext,15181076441,fold32,,,,
,fold32_room1_mix1731,,static,0,0,v12train,v12ext,15181181170,fold32,,,,
,fold32_room1_mix1732,,walk,0,0,v12train,v12ext,15181285899,fold32,,,,
,fold32_room1_mix1733,,static,0,0,v12train,v12ext,15181390628,fold32,,,,
,fold32_room1_mix1734,,walk,0,0,v12train,v12ext,15181495357,fold32,,,,
,fold32_room1_mix1735,,static,0,0,v12train,v12ext,15181600086,fold32,,,,
,fold32_room1_mix1736,,walk,0,0,v12train,v12ext,15181704815,fold32,,,,
,fold32_room1_mix1737,,static,0,0,v12train,v12ext,15181809544,fold32,,,,
,fold32_room1_mix1738,,walk,0,0,v12train,v12ext,15181914273,fold32,,,,
,fold32_room1_mix1739,,static,0,0,v12train,v12ext,15182019002,fold32,,,,
,fold32_room1_mix1740,,walk,0,0,v12train,v12ext,15182123731,fold32,,,,
,fold32_room1_mix1741,,static,0,0,v12train,v12ext,15182228460,fold32,,,,
,fold32_room1_mix1742,,walk,0,0,v12train,v12ext,15182333189,fold32,,,,
,fold32_room1_mix1743,,static,0,0,v12train,v12ext,15182437918,fold32,,,,
,fold32_room1_mix1744,,walk,0,0,v12train,v12ext,15182542647,fold32,,,,
,fold32_room1_mix1745,,static,0,0,v12train,v12ext,15182647376,fold32,,,,
,fold32_room1_mix1746,,walk,0,0,v12train,v12ext,15182752105,fold32,,,,
,fold32_room1_mix1747,,static,0,0,v12train,v12ext,15182856834,fold32,,,,
,fold32_room1_mix1748,,walk,0,0,v12train,v12ext,15182961563,fold32,,,,
,fold32_room1_mix1749,,static,0,0,v12train,v12ext,15183066292,fold32,,,,
,fold32_room1_mix1750,,walk,0,0,v12train,v12ext,15183171021,fold32,,,,
,fold32_room1_mix1751,,static,0,0,v12train,v12ext,15183275750,fold32,,,,
,fold32_room1_mix1752,,walk,0,0,v12train,v12ext,15183380479,fold32,,,,
,fold32_room1_mix1753,,static,0,0,v12train,v12ext,15183485208,fold32,,,,
,fold32_room1_mix1754,,walk,0,0,v12train,v12ext,15183589937,fold32,,,,
,fold32_room1_mix1755,,static,0,0,v12train,v12ext,15183694666,fold32,,,,
,fold32_room1_mix1756,,walk,0,0,v12train,v12ext,15183799395,fold32,,,,
,fold32_room1_mix1757,,static,0,0,v12train,v12ext,15183904124,fold32,,,,
,fold32_room1_mix1758,,walk,0,0,v12train,v12ext,15184008853,fold32,,,,
,fold32_room1_mix1759,,static,0,0,v12train,v12ext,15184113582,fold32,,,,
,fold32_room1_mix1760,,walk,0,0,v12train,v12ext,15184218311,fold32,,,,
,fold32_room1_mix1761,,static,0,0,v12train,v12ext,15184323040,fold32,,,,
,fold32_room1_mix1762,,walk,0,0,v12train,v12ext,15184427769,fold32,,,,
,fold32_room1_mix1763,,static,0,0,v12train,v12ext,15184532498,fold32,,,,
,fold32_room1_mix1764,,walk,0,0,v12train,v12ext,15184637227,fold32,,,,
,fold32_room1_mix1765,,static,0,0,v12train,v12ext,15184741956,fold32,,,,
,fold32_room1_mix1766,,walk,0,0,v12train,v12ext,15184846685,fold32,,,,
,fold32_room1_mix1767,,static,0,0,v12train,v12ext,15184951414,fold32,,,,
,fold32_room1_mix1768,,walk,0,0,v12train,v12ext,15185056143,fold32,,,,
,fold32_room1_mix1769,,static,0,0,v12train,v12ext,15185160872,fold32,,,,
,fold32_room1_mix1770,,walk,0,0,v12train,v12ext,15185265601,fold32,,,,
,fold32_room1_mix1771,,static,0,0,v12train,v12ext,15185370330,fold32,,,,
,fold32_room1_mix1772,,walk,0,0,v12train,v12ext,15185475059,fold32,,,,
,fold32_room1_mix1773,,static,0,0,v12train,v12ext,15185579788,fold32,,,,
,fold32_room1_mix1774,,walk,0,0,v12train,v12ext,15185684517,fold32,,,,
,fold32_room1_mix1775,,static,0,0,v12train,v12ext,15185789246,fold32,,,,
,fold32_room1_mix1776,,walk,0,0,v12train,v12ext,15185893975,fold32,,,,
,fold32_room1_mix1777,,static,0,0,v12train,v12ext,15185998704,fold32,,,,
,fold32_room1_mix1778,,walk,0,0,v12train,v12ext,15186103433,fold32,,,,
,fold32_room1_mix1779,,static,0,0,v12train,v12ext,15186208162,fold32,,,,
,fold32_room1_mix1780,,walk,0,0,v12train,v12ext,15186312891,fold32,,,,
,fold32_room1_mix1781,,static,0,0,v12train,v12ext,15186417620,fold32,,,,
,fold32_room1_mix1782,,walk,0,0,v12train,v12ext,15186522349,fold32,,,,
,fold32_room1_mix1783,,static,0,0,v12train,v12ext,15186627078,fold32,,,,
,fold32_room1_mix1784,,walk,0,0,v12train,v12ext,15186731807,fold32,,,,
,fold32_room1_mix1785,,static,0,0,v12train,v12ext,15186836536,fold32,,,,
,fold32_room1_mix1786,,walk,0,0,v12train,v12ext,15186941265,fold32,,,,
,fold32_room1_mix1787,,static,0,0,v12train,v12ext,15187045994,fold32,,,,
,fold32_room1_mix1788,,walk,0,0,v12train,v12ext,15187150723,fold32,,,,
,fold32_room1_mix1789,,static,0,0,v12train,v12ext,15187255452,fold32,,,,
,fold32_room1_mix1790,,walk,0,0,v12train,v12ext,15187360181,fold32,,,,
,fold32_room1_mix1791,,static,0,0,v12train,v12ext,15187464910,fold32,,,,
,fold32_room1_mix1792,,walk,0,0,v12train,v12ext,15187569639,fold32,,,,
,fold32_room1_mix1793,,static,0,0,v12train,v12ext,15187674368,fold32,,,,
,fold32_room1_mix1794,,walk,0,0,v12train,v12ext,15187779097,fold32,,,,
,fold32_room1_mix1795,,static,0,0,v12train,v12ext,15187883826,fold32,,,,
,fold32_room1_mix1796,,walk,0,0,v12train,v12ext,15187988555,fold32,,,,
,fold32_room1_mix1797,,static,0,0,v12train,v12ext,15188093284,fold32,,,,
,fold32_room1_mix1798,,walk,0,0,v12train,v12ext,15188198013,fold32,,,,
,fold32_room1_mix1799,,static,0,0,v12train,v12ext,15188302742,fold32,,,,
,fold32_room1_mix1800,,walk,0,0,v12train,v12ext,15188407471,fold32,,,,
