car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
,fold31_room1_mix1518,,walk,0,0,v12bike,v12ext,14158873893,fold31,,,,
,fold31_room1_mix1519,,static,0,0,v12bike,v12ext,14158978622,fold31,,,,
,fold31_room1_mix1520,,walk,0,0,v12bike,v12ext,14159083351,fold31,,,,
,fold31_room1_mix1521,,static,0,0,v12bike,v12ext,14159188080,fold31,,,,
,fold31_room1_mix1522,,walk,0,0,v12bike,v12ext,14159292809,fold31,,,,
,fold31_room1_mix1523,,static,0,0,v12bike,v12ext,14159397538,fold31,,,,
,fold31_room1_mix1524,,walk,0,0,v12bike,v12ext,14159502267,fold31,,,,
,fold31_room1_mix1525,,static,0,0,v12bike,v12ext,14159606996,fold31,,,,
,fold31_room1_mix1526,,walk,0,0,v12bike,v12ext,14159711725,fold31,,,,
,fold31_room1_mix1527,,static,0,0,v12bike,v12ext,14159816454,fold31,,,,
,fold31_room1_mix1528,,walk,0,0,v12bike,v12ext,14159921183,fold31,,,,
,fold31_room1_mix1529,,static,0,0,v12bike,v12ext,14160025912,fold31,,,,
,fold31_room1_mix1530,,walk,0,0,v12bike,v12ext,14160130641,fold31,,,,
,fold31_room1_mix1531,,static,0,0,v12bike,v12ext,14160235370,fold31,,,,
,fold31_room1_mix1532,,walk,0,0,v12bike,v12ext,14160340099,fold31,,,,
,fold31_room1_mix1533,,static,0,0,v12bike,v12ext,14160444828,fold31,,,,
,fold31_room1_mix1534,,walk,0,0,v12bike,v12ext,14160549557,fold31,,,,
,fold31_room1_mix1535,,static,0,0,v12bike,v12ext,14160654286,fold31,,,,
,fold31_room1_mix1536,,walk,0,0,v12bike,v12ext,14160759015,fold31,,,,
,fold31_room1_mix1537,,static,0,0,v12bike,v12ext,14160863744,fold31,,,,
,fold31_room1_mix1538,,walk,0,0,v12bike,v12ext,14160968473,fold31,,,,
,fold31_room1_mix1539,,static,0,0,v12bike,v12ext,14161073202,fold31,,,,
,fold31_room1_mix1540,,walk,0,0,v12bike,v12ext,14161177931,fold31,,,,
,fold31_room1_mix1541,,static,0,0,v12bike,v12ext,14161282660,fold31,,,,
,fold31_room1_mix1542,,walk,0,0,v12bike,v12ext,14161387389,fold31,,,,
,fold31_room1_mix1543,,static,0,0,v12bike,v12ext,14161492118,fold31,,,,
,fold31_room1_mix1544,,walk,0,0,v12bike,v12ext,14161596847,fold31,,,,
,fold31_room1_mix1545,,static,0,0,v12bike,v12ext,14161701576,fold31,,,,
,fold31_room1_mix1546,,walk,0,0,v12bike,v12ext,14161806305,fold31,,,,
,fold31_room1_mix1547,,static,0,0,v12bike,v12ext,14161911034,fold31,,,,
,fold31_room1_mix1548,,walk,0,0,v12bike,v12ext,14162015763,fold31,,,,
,fold31_room1_mix1549,,static,0,0,v12bike,v12ext,14162120492,fold31,,,,
,fold31_room1_mix1550,,walk,0,0,v12bike,v12ext,14162225221,fold31,,,,
,fold31_room1_mix1551,,static,0,0,v12bike,v12ext,14162329950,fold31,,,,
,fold31_room1_mix1552,,walk,0,0,v12bike,v12ext,14162434679,fold31,,,,
,fold31_room1_mix1553,,static,0,0,v12bike,v12ext,14162539408,fold31,,,,
,fold31_room1_mix1554,,walk,0,0,v12bike,v12ext,14162644137,fold31,,,,
,fold31_room1_mix1555,,static,0,0,v12bike,v12ext,14162748866,fold31,,,,
,fold31_room1_mix1556,,walk,0,0,v12bike,v12ext,14162853595,fold31,,,,
,fold31_room1_mix1557,,static,0,0,v12bike,v12ext,14162958324,fold31,,,,
,fold31_room1_mix1558,,walk,0,0,v12bike,v12ext,14163063053,fold31,,,,
,fold31_room1_mix1559,,static,0,0,v12bike,v12ext,14163167782,fold31,,,,
,fold31_room1_mix1560,,walk,0,0,v12bike,v12ext,14163272511,fold31,,,,
,fold31_room1_mix1561,,static,0,0,v12bike,v12ext,14163377240,fold31,,,,
,fold31_room1_mix1562,,walk,0,0,v12bike,v12ext,14163481969,fold31,,,,
,fold31_room1_mix1563,,static,0,0,v12bike,v12ext,14163586698,fold31,,,,
,fold31_room1_mix1564,,walk,0,0,v12bike,v12ext,14163691427,fold31,,,,
,fold31_room1_mix1565,,static,0,0,v12bike,v12ext,14163796156,fold31,,,,
,fold31_room1_mix1566,,walk,0,0,v12bike,v12ext,14163900885,fold31,,,,
,fold31_room1_mix1567,,static,0,0,v12bike,v12ext,14164005614,fold31,,,,
,fold31_room1_mix1568,,walk,0,0,v12bike,v12ext,14164110343,fold31,,,,
,fold31_room1_mix1569,,static,0,0,v12bike,v12ext,14164215072,fold31,,,,
,fold31_room1_mix1570,,walk,0,0,v12bike,v12ext,14164319801,fold31,,,,
,fold31_room1_mix1571,,static,0,0,v12bike,v12ext,14164424530,fold31,,,,
,fold31_room1_mix1572,,walk,0,0,v12bike,v12ext,14164529259,fold31,,,,
,fold31_room1_mix1573,,static,0,0,v12bike,v12ext,14164633988,fold31,,,,
,fold31_room1_mix1574,,walk,0,0,v12bike,v12ext,14164738717,fold31,,,,
,fold31_room1_mix1575,,static,0,0,v12bike,v12ext,14164843446,fold31,,,,
,fold31_room1_mix1576,,walk,0,0,v12bike,v12ext,14164948175,fold31,,,,
,fold31_room1_mix1577,,static,0,0,v12bike,v12ext,14165052904,fold31,,,,
,fold31_room1_mix1578,,walk,0,0,v12bike,v12ext,14165157633,fold31,,,,
,fold31_room1_mix1579,,static,0,0,v12bike,v12ext,14165262362,fold31,,,,
,fold31_room1_mix1580,,walk,0,0,v12bike,v12ext,14165367091,fold31,,,,
,fold31_room1_mix1581,,static,0,0,v12bike,v12ext,14165471820,fold31,,,,
,fold31_room1_mix1582,,walk,0,0,v12bike,v12ext,14165576549,fold31,,,,
,fold31_room1_mix1583,,static,0,0,v12bike,v12ext,14165681278,fold31,,,,
,fold31_room1_mix1584,,walk,0,0,v12bike,v12ext,14165786007,fold31,,,,
,fold31_room1_mix1585,,static,0,0,v12bike,v12ext,14165890736,fold31,,,,
,fold31_room1_mix1586,,walk,0,0,v12bike,v12ext,14165995465,fold31,,,,
,fold31_room1_mix1587,,static,0,0,v12bike,v12ext,14166100194,fold31,,,,
,fold31_room1_mix1588,,walk,0,0,v12bike,v12ext,14166204923,fold31,,,,
,fold31_room1_mix1589,,static,0,0,v12bike,v12ext,14166309652,fold31,,,,
,fold31_room1_mix1590,,walk,0,0,v12bike,v12ext,14166414381,fold31,,,,
,fold31_room1_mix1591,,static,0,0,v12bike,v12ext,14166519110,fold31,,,,
,fold31_room1_mix1592,,walk,0,0,v12bike,v12ext,14166623839,fold31,,,,
,fold31_room1_mix1593,,static,0,0,v12bike,v12ext,14166728568,fold31,,,,
,fold31_room1_mix1594,,walk,0,0,v12bike,v12ext,14166833297,fold31,,,,
,fold31_room1_mix1595,,static,0,0,v12bike,v12ext,14166938026,fold31,,,,
,fold31_room1_mix1596,,walk,0,0,v12bike,v12ext,14167042755,fold31,,,,
,fold31_room1_mix1597,,static,0,0,v12bike,v12ext,14167147484,fold31,,,,
,fold31_room1_mix1598,,walk,0,0,v12bike,v12ext,14167252213,fold31,,,,
,fold31_room1_mix1599,,static,0,0,v12bike,v12ext,14167356942,fold31,,,,
,fold31_room1_mix1600,,walk,0,0,v12bike,v12ext,14167461671,fold31,,,,
,fold31_room1_mix1601,,static,0,0,v12bike,v12ext,14167566400,fold31,,,,
,fold31_room1_mix1602,,walk,0,0,v12bike,v12ext,14167671129,fold31,,,,
,fold31_room1_mix1603,,static,0,0,v12bike,v12ext,14167775858,fold31,,,,
,fold31_room1_mix1604,,walk,0,0,v12bike,v12ext,14167880587,fold31,,,,
,fold31_room1_mix1605,,static,0,0,v12bike,v12ext,14167985316,fold31,,,,
,fold31_room1_mix1606,,walk,0,0,v12bike,v12ext,14168090045,fold31,,,,
,fold31_room1_mix1607,,static,0,0,v12bike,v12ext,14168194774,fold31,,,,
,fold31_room1_mix1608,,walk,0,0,v12bike,v12ext,14168299503,fold31,,,,
,fold31_room1_mix1609,,static,0,0,v12bike,v12ext,14168404232,fold31,,,,
,fold31_room1_mix1610,,walk,0,0,v12bike,v12ext,14168508961,fold31,,,,
,fold31_room1_mix1611,,static,0,0,v12bike,v12ext,14168613690,fold31,,,,
,fold31_room1_mix1612,,walk,0,0,v12bike,v12ext,14168718419,fold31,,,,
,fold31_room1_mix1613,,static,0,0,v12bike,v12ext,14168823148,fold31,,,,
,fold31_room1_mix1614,,walk,0,0,v12bike,v12ext,14168927877,fold31,,,,
,fold31_room1_mix1615,,static,0,0,v12bike,v12ext,14169032606,fold31,,,,
,fold31_room1_mix1616,,walk,0,0,v12bike,v12ext,14169137335,fold31,,,,
,fold31_room1_mix1617,,static,0,0,v12bike,v12ext,14169242064,fold31,,,,
,fold31_room1_mix1618,,walk,0,0,v12bike,v12ext,14169346793,fold31,,,,
,fold31_room1_mix1619,,static,0,0,v12bike,v12ext,14169451522,fold31,,,,
,fold31_room1_mix1620,,walk,0,0,v12bike,v12ext,14169556251,fold31,,,,
,fold31_room1_mix1621,,static,0,0,v12bike,v12ext,14169660980,fold31,,,,
,fold31_room1_mix1622,,walk,0,0,v12bike,v12ext,14169765709,fold31,,,,
,fold31_room1_mix1623,,static,0,0,v12bike,v12ext,14169870438,fold31,,,,
,fold31_room1_mix1624,,walk,0,0,v12bike,v12ext,14169975167,fold31,,,,
,fold31_room1_mix1625,,static,0,0,v12bike,v12ext,14170079896,fold31,,,,
,fold31_room1_mix1626,,walk,0,0,v12bike,v12ext,14170184625,fold31,,,,
,fold31_room1_mix1627,,static,0,0,v12bike,v12ext,14170289354,fold31,,,,
,fold31_room1_mix1628,,walk,0,0,v12bike,v12ext,14170394083,fold31,,,,
,fold31_room1_mix1629,,static,0,0,v12bike,v12ext,14170498812,fold31,,,,
,fold31_room1_mix1630,,walk,0,0,v12bike,v12ext,14170603541,fold31,,,,
,fold31_room1_mix1631,,static,0,0,v12bike,v12ext,14170708270,fold31,,,,
,fold31_room1_mix1632,,walk,0,0,v12bike,v12ext,14170812999,fold31,,,,
,fold31_room1_mix1633,,static,0,0,v12bike,v12ext,14170917728,fold31,,,,
,fold31_room1_mix1634,,walk,0,0,v12bike,v12ext,14171022457,fold31,,,,
,fold31_room1_mix1635,,static,0,0,v12bike,v12ext,14171127186,fold31,,,,
,fold31_room1_mix1636,,walk,0,0,v12bike,v12ext,14171231915,fold31,,,,
,fold31_room1_mix1637,,static,0,0,v12bike,v12ext,14171336644,fold31,,,,
,fold31_room1_mix1638,,walk,0,0,v12bike,v12ext,14171441373,fold31,,,,
,fold31_room1_mix1639,,static,0,0,v12bike,v12ext,14171546102,fold31,,,,
,fold31_room1_mix1640,,walk,0,0,v12bike,v12ext,14171650831,fold31,,,,
,fold31_room1_mix1641,,static,0,0,v12bike,v12ext,14171755560,fold31,,,,
,fold31_room1_mix1642,,walk,0,0,v12bike,v12ext,14171860289,fold31,,,,
,fold31_room1_mix1643,,static,0,0,v12bike,v12ext,14171965018,fold31,,,,
,fold31_room1_mix1644,,walk,0,0,v12bike,v12ext,14172069747,fold31,,,,
,fold31_room1_mix1645,,static,0,0,v12bike,v12ext,14172174476,fold31,,,,
,fold31_room1_mix1646,,walk,0,0,v12bike,v12ext,14172279205,fold31,,,,
,fold31_room1_mix1647,,static,0,0,v12bike,v12ext,14172383934,fold31,,,,
,fold31_room1_mix1648,,walk,0,0,v12bike,v12ext,14172488663,fold31,,,,
,fold31_room1_mix1649,,static,0,0,v12bike,v12ext,14172593392,fold31,,,,
,fold31_room1_mix1650,,walk,0,0,v12bike,v12ext,14172698121,fold31,,,,
,fold31_room1_mix1651,,static,0,0,v12train,v12ext,14172802850,fold31,,,,
,fold31_room1_mix1652,,walk,0,0,v12train,v12ext,14172907579,fold31,,,,
,fold31_room1_mix1653,,static,0,0,v12train,v12ext,14173012308,fold31,,,,
,fold31_room1_mix1654,,walk,0,0,v12train,v12ext,14173117037,fold31,,,,
,fold31_room1_mix1655,,static,0,0,v12train,v12ext,14173221766,fold31,,,,
,fold31_room1_mix1656,,walk,0,0,v12train,v12ext,14173326495,fold31,,,,
,fold31_room1_mix1657,,static,0,0,v12train,v12ext,14173431224,fold31,,,,
,fold31_room1_mix1658,,walk,0,0,v12train,v12ext,14173535953,fold31,,,,
,fold31_room1_mix1659,,static,0,0,v12train,v12ext,14173640682,fold31,,,,
,fold31_room1_mix1660,,walk,0,0,v12train,v12ext,14173745411,fold31,,,,
,fold31_room1_mix1661,,static,0,0,v12train,v12ext,14173850140,fold31,,,,
,fold31_room1_mix1662,,walk,0,0,v12train,v12ext,14173954869,fold31,,,,
,fold31_room1_mix1663,,static,0,0,v12train,v12ext,14174059598,fold31,,,,
,fold31_room1_mix1664,,walk,0,0,v12train,v12ext,14174164327,fold31,,,,
,fold31_room1_mix1665,,static,0,0,v12train,v12ext,14174269056,fold31,,,,
,fold31_room1_mix1666,,walk,0,0,v12train,v12ext,14174373785,fold31,,,,
,fold31_room1_mix1667,,static,0,0,v12train,v12ext,14174478514,fold31,,,,
,fold31_room1_mix1668,,walk,0,0,v12train,v12ext,14174583243,fold31,,,,
,fold31_room1_mix1669,,static,0,0,v12train,v12ext,14174687972,fold31,,,,
,fold31_room1_mix1670,,walk,0,0,v12train,v12ext,14174792701,fold31,,,,
,fold31_room1_mix1671,,static,0,0,v12train,v12ext,14174897430,fold31,,,,
,fold31_room1_mix1672,,walk,0,0,v12train,v12ext,14175002159,fold31,,,,
,fold31_room1_mix1673,,static,0,0,v12train,v12ext,14175106888,fold31,,,,
,fold31_room1_mix1674,,walk,0,0,v12train,v12ext,14175211617,fold31,,,,
,fold31_room1_mix1675,,static,0,0,v12train,v12ext,14175316346,fold31,,,,
,fold31_room1_mix1676,,walk,0,0,v12train,v12ext,14175421075,fold31,,,,
,fold31_room1_mix1677,,static,0,0,v12train,v12ext,14175525804,fold31,,,,
,fold31_room1_mix1678,,walk,0,0,v12train,v12ext,14175630533,fold31,,,,
,fold31_room1_mix1679,,static,0,0,v12train,v12ext,14175735262,fold31,,,,
,fold31_room1_mix1680,,walk,0,0,v12train,v12ext,14175839991,fold31,,,,
,fold31_room1_mix1681,,static,0,0,v12train,v12ext,14175944720,fold31,,,,
,fold31_room1_mix1682,,walk,0,0,v12train,v12ext,14176049449,fold31,,,,
,fold31_room1_mix1683,,static,0,0,v12train,v12ext,14176154178,fold31,,,,
,fold31_room1_mix1684,,walk,0,0,v12train,v12ext,14176258907,fold31,,,,
,fold31_room1_mix1685,,static,0,0,v12train,v12ext,14176363636,fold31,,,,
,fold31_room1_mix1686,,walk,0,0,v12train,v12ext,14176468365,fold31,,,,
,fold31_room1_mix1687,,static,0,0,v12train,v12ext,14176573094,fold31,,,,
,fold31_room1_mix1688,,walk,0,0,v12train,v12ext,14176677823,fold31,,,,
,fold31_room1_mix1689,,static,0,0,v12train,v12ext,14176782552,fold31,,,,
,fold31_room1_mix1690,,walk,0,0,v12train,v12ext,14176887281,fold31,,,,
,fold31_room1_mix1691,,static,0,0,v12train,v12ext,14176992010,fold31,,,,
,fold31_room1_mix1692,,walk,0,0,v12train,v12ext,14177096739,fold31,,,,
,fold31_room1_mix1693,,static,0,0,v12train,v12ext,14177201468,fold31,,,,
,fold31_room1_mix1694,,walk,0,0,v12train,v12ext,14177306197,fold31,,,,
,fold31_room1_mix1695,,static,0,0,v12train,v12ext,14177410926,fold31,,,,
,fold31_room1_mix1696,,walk,0,0,v12train,v12ext,14177515655,fold31,,,,
,fold31_room1_mix1697,,static,0,0,v12train,v12ext,14177620384,fold31,,,,
,fold31_room1_mix1698,,walk,0,0,v12train,v12ext,14177725113,fold31,,,,
,fold31_room1_mix1699,,static,0,0,v12train,v12ext,14177829842,fold31,,,,
,fold31_room1_mix1700,,walk,0,0,v12train,v12ext,14177934571,fold31,,,,
,fold31_room1_mix1701,,static,0,0,v12train,v12ext,14178039300,fold31,,,,
,fold31_room1_mix1702,,walk,0,0,v12train,v12ext,14178144029,fold31,,,,
,fold31_room1_mix1703,,static,0,0,v12train,v12ext,14178248758,fold31,,,,
,fold31_room1_mix1704,,walk,0,0,v12train,v12ext,14178353487,fold31,,,,
,fold31_room1_mix1705,,static,0,0,v12train,v12ext,14178458216,fold31,,,,
,fold31_room1_mix1706,,walk,0,0,v12train,v12ext,14178562945,fold31,,,,
,fold31_room1_mix1707,,static,0,0,v12train,v12ext,14178667674,fold31,,,,
,fold31_room1_mix1708,,walk,0,0,v12train,v12ext,14178772403,fold31,,,,
,fold31_room1_mix1709,,static,0,0,v12train,v12ext,14178877132,fold31,,,,
,fold31_room1_mix1710,,walk,0,0,v12train,v12ext,14178981861,fold31,,,,
,fold31_room1_mix1711,,static,0,0,v12train,v12ext,14179086590,fold31,,,,
,fold31_room1_mix1712,,walk,0,0,v12train,v12ext,14179191319,fold31,,,,
,fold31_room1_mix1713,,static,0,0,v12train,v12ext,14179296048,fold31,,,,
,fold31_room1_mix1714,,walk,0,0,v12train,v12ext,14179400777,fold31,,,,
,fold31_room1_mix1715,,static,0,0,v12train,v12ext,14179505506,fold31,,,,
,fold31_room1_mix1716,,walk,0,0,v12train,v12ext,14179610235,fold31,,,,
,fold31_room1_mix1717,,static,0,0,v12train,v12ext,14179714964,fold31,,,,
,fold31_room1_mix1718,,walk,0,0,v12train,v12ext,14179819693,fold31,,,,
,fold31_room1_mix1719,,static,0,0,v12train,v12ext,14179924422,fold31,,,,
,fold31_room1_mix1720,,walk,0,0,v12train,v12ext,14180029151,fold31,,,,
,fold31_room1_mix1721,,static,0,0,v12train,v12ext,14180133880,fold31,,,,
,fold31_room1_mix1722,,walk,0,0,v12train,v12ext,14180238609,fold31,,,,
,fold31_room1_mix1723,,static,0,0,v12train,v12ext,14180343338,fold31,,,,
,fold31_room1_mix1724,,walk,0,0,v12train,v12ext,14180448067,fold31,,,,
,fold31_room1_mix1725,,static,0,0,v12train,v12ext,14180552796,fold31,,,,
,fold31_room1_mix1726,,walk,0,0,v12train,v12ext,14180657525,fold31,,,,
,fold31_room1_mix1727,,static,0,0,v12train,v12ext,14180762254,fold31,,,,
,fold31_room1_mix1728,,walk,0,0,v12train,v12ext,14180866983,fold31,,,,
,fold31_room1_mix1729,,static,0,0,v12train,v12ext,14180971712,fold31,,,,
,fold31_room1_mix1730,,walk,0,0,v12train,v12ext,14181076441,fold31,,,,
,fold31_room1_mix1731,,static,0,0,v12train,v12ext,14181181170,fold31,,,,
,fold31_room1_mix1732,,walk,0,0,v12train,v12ext,14181285899,fold31,,,,
,fold31_room1_mix1733,,static,0,0,v12train,v12ext,14181390628,fold31,,,,
,fold31_room1_mix1734,,walk,0,0,v12train,v12ext,14181495357,fold31,,,,
,fold31_room1_mix1735,,static,0,0,v12train,v12ext,14181600086,fold31,,,,
,fold31_room1_mix1736,,walk,0,0,v12train,v12ext,14181704815,fold31,,,,
,fold31_room1_mix1737,,static,0,0,v12train,v12ext,14181809544,fold31,,,,
,fold31_room1_mix1738,,walk,0,0,v12train,v12ext,14181914273,fold31,,,,
,fold31_room1_mix1739,,static,0,0,v12train,v12ext,14182019002,fold31,,,,
,fold31_room1_mix1740,,walk,0,0,v12train,v12ext,14182123731,fold31,,,,
,fold31_room1_mix1741,,static,0,0,v12train,v12ext,14182228460,fold31,,,,
,fold31_room1_mix1742,,walk,0,0,v12train,v12ext,14182333189,fold31,,,,
,fold31_room1_mix1743,,static,0,0,v12train,v12ext,14182437918,fold31,,,,
,fold31_room1_mix1744,,walk,0,0,v12train,v12ext,14182542647,fold31,,,,
,fold31_room1_mix1745,,static,0,0,v12train,v12ext,14182647376,fold31,,,,
,fold31_room1_mix1746,,walk,0,0,v12train,v12ext,14182752105,fold31,,,,
,fold31_room1_mix1747,,static,0,0,v12train,v12ext,14182856834,fold31,,,,
,fold31_room1_mix1748,,walk,0,0,v12train,v12ext,14182961563,fold31,,,,
,fold31_room1_mix1749,,static,0,0,v12train,v12ext,14183066292,fold31,,,,
,fold31_room1_mix1750,,walk,0,0,v12train,v12ext,14183171021,fold31,,,,
,fold31_room1_mix1751,,static,0,0,v12train,v12ext,14183275750,fold31,,,,
,fold31_room1_mix1752,,walk,0,0,v12train,v12ext,14183380479,fold31,,,,
,fold31_room1_mix1753,,static,0,0,v12train,v12ext,14183485208,fold31,,,,
,fold31_room1_mix1754,,walk,0,0,v12train,v12ext,14183589937,fold31,,,,
,fold31_room1_mix1755,,static,0,0,v12train,v12ext,14183694666,fold31,,,,
,fold31_room1_mix1756,,walk,0,0,v12train,v12ext,14183799395,fold31,,,,
,fold31_room1_mix1757,,static,0,0,v12train,v12ext,14183904124,fold31,,,,
,fold31_room1_mix1758,,walk,0,0,v12train,v12ext,14184008853,fold31,,,,
,fold31_room1_mix1759,,static,0,0,v12train,v12ext,14184113582,fold31,,,,
,fold31_room1_mix1760,,walk,0,0,v12train,v12ext,14184218311,fold31,,,,
,fold31_room1_mix1761,,static,0,0,v12train,v12ext,14184323040,fold31,,,,
,fold31_room1_mix1762,,walk,0,0,v12train,v12ext,14184427769,fold31,,,,
,fold31_room1_mix1763,,static,0,0,v12train,v12ext,14184532498,fold31,,,,
,fold31_room1_mix1764,,walk,0,0,v12train,v12ext,14184637227,fold31,,,,
,fold31_room1_mix1765,,static,0,0,v12train,v12ext,14184741956,fold31,,,,
,fold31_room1_mix1766,,walk,0,0,v12train,v12ext,14184846685,fold31,,,,
,fold31_room1_mix1767,,static,0,0,v12train,v12ext,14184951414,fold31,,,,
,fold31_room1_mix1768,,walk,0,0,v12train,v12ext,14185056143,fold31,,,,
,fold31_room1_mix1769,,static,0,0,v12train,v12ext,14185160872,fold31,,,,
,fold31_room1_mix1770,,walk,0,0,v12train,v12ext,14185265601,fold31,,,,
,fold31_room1_mix1771,,static,0,0,v12train,v12ext,14185370330,fold31,,,,
,fold31_room1_mix1772,,walk,0,0,v12train,v12ext,14185475059,fold31,,,,
,fold31_room1_mix1773,,static,0,0,v12train,v12ext,14185579788,fold31,,,,
,fold31_room1_mix1774,,walk,0,0,v12train,v12ext,14185684517,fold31,,,,
,fold31_room1_mix1775,,static,0,0,v12train,v12ext,14185789246,fold31,,,,
,fold31_room1_mix1776,,walk,0,0,v12train,v12ext,14185893975,fold31,,,,
,fold31_room1_mix1777,,static,0,0,v12train,v12ext,14185998704,fold31,,,,
,fold31_room1_mix1778,,walk,0,0,v12train,v12ext,14186103433,fold31,,,,
,fold31_room1_mix1779,,static,0,0,v12train,v12ext,14186208162,fold31,,,,
,fold31_room1_mix1780,,walk,0,0,v12train,v12ext,14186312891,fold31,,,,
,fold31_room1_mix1781,,static,0,0,v12train,v12ext,14186417620,fold31,,,,
,fold31_room1_mix1782,,walk,0,0,v12train,v12ext,14186522349,fold31,,,,
,fold31_room1_mix1783,,static,0,0,v12train,v12ext,14186627078,fold31,,,,
,fold31_room1_mix1784,,walk,0,0,v12train,v12ext,14186731807,fold31,,,,
,fold31_room1_mix1785,,static,0,0,v12train,v12ext,14186836536,fold31,,,,
,fold31_room1_mix1786,,walk,0,0,v12train,v12ext,14186941265,fold31,,,,
,fold31_room1_mix1787,,static,0,0,v12train,v12ext,14187045994,fold31,,,,
,fold31_room1_mix1788,,walk,0,0,v12train,v12ext,14187150723,fold31,,,,
,fold31_room1_mix1789,,static,0,0,v12train,v12ext,14187255452,fold31,,,,
,fold31_room1_mix1790,,walk,0,0,v12train,v12ext,14187360181,fold31,,,,
,fold31_room1_mix1791,,static,0,0,v12train,v12ext,14187464910,fold31,,,,
,fold31_room1_mix1792,,walk,0,0,v12train,v12ext,14187569639,fold31,,,,
,fold31_room1_mix1793,,static,0,0,v12train,v12ext,14187674368,fold31,,,,
,fold31_room1_mix1794,,walk,0,0,v12train,v12ext,14187779097,fold31,,,,
,fold31_room1_mix1795,,static,0,0,v12train,v12ext,14187883826,fold31,,,,
,fold31_room1_mix1796,,walk,0,0,v12train,v12ext,14187988555,fold31,,,,
,fold31_room1_mix1797,,static,0,0,v12train,v12ext,14188093284,fold31,,,,
,fold31_room1_mix1798,,walk,0,0,v12train,v12ext,14188198013,fold31,,,,
,fold31_room1_mix1799,,static,0,0,v12train,v12ext,14188302742,fold31,,,,
,fold31_room1_mix1800,,walk,0,0,v12train,v12ext,14188407471,fold31,,,,
